# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.13971385
    2      -0.15285785
    3       0.22854214
    4       0.27629232
    5       0.31087660
    6       0.19743293
