# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19906403
    2      -0.11759867
    3       0.19746202
    4       0.26997127
    5       0.25389107
    6       0.19721028
