# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07494250
    2      -0.12883721
    3       0.31189877
    4       0.29074357
    5       0.29452014
    6       0.30661723
