
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.141       0.0537118        6   ->     7  
       2      4.252       0.0339938        5   ->     7  
       3      4.983       0.0357675        4   ->     7  
       4      5.629       0.0086982        3   ->     7  
       5      9.746       0.0025319        2   ->     7  
       6     10.871       0.0401197        6   ->     8  
       7     12.982       0.0205644        5   ->     8  
       8     13.713       0.5432497        4   ->     8  
       9     14.359       0.0226220        3   ->     8  
      10     14.408       0.0023769        1   ->     7  
      11     15.836       0.0720272        6   ->     9  
      12     16.862       0.0512741        6   ->    10  
      13     17.750       0.0148510        6   ->    11  
      14     17.947       0.1202297        5   ->     9  
      15     18.476       0.0480295        2   ->     8  
      16     18.678       0.1726654        4   ->     9  
      17     18.973       0.2651004        5   ->    10  
      18     19.323       0.1264120        3   ->     9  
      19     19.704       0.0691165        4   ->    10  
      20     19.861       0.3038815        5   ->    11  
      21     20.349       0.1019864        3   ->    10  
      22     20.592       0.0741519        4   ->    11  
      23     21.238       0.0517131        3   ->    11  
      24     21.931       0.0254367        6   ->    12  
      25     23.138       0.4017842        1   ->     8  
      26     23.440       0.1262340        2   ->     9  
      27     24.042       0.0696580        5   ->    12  
      28     24.467       0.1610787        2   ->    10  
      29     24.774       0.0895605        4   ->    12  
      30     25.355       0.3366691        2   ->    11  
      31     25.419       0.4115363        3   ->    12  
      32     28.102       0.2457586        1   ->     9  
      33     29.128       0.1654961        1   ->    10  
      34     29.536       0.1477145        2   ->    12  
      35     30.017       0.0329282        1   ->    11  
      36     34.198       0.1675626        1   ->    12  

