
  Energy       1     2.4385836613E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99926650     1.98157271
    5   ->     7     0.03554780     4.82006440
    3   ->     7     0.01104185     6.07579284
    4   ->     7     0.00814094     5.73841991
    4   ->     8     0.00300687    18.03054759
    4   ->    11     0.00189695    21.19756706
    1   ->    11     0.00084954    30.70728415
    1   ->     8     0.00049679    27.54026469
    4   ->     9     0.00047831    20.06042393
    1   ->    12     0.00037089    34.45663683
    6   ->    11     0.00036175    17.44071986
    5   ->     9     0.00033073    19.14206843
    6   ->     9     0.00028713    16.30357673
    1   ->     9     0.00027922    29.57014103
    2   ->    11     0.00024318    25.32901068
    2   ->     9     0.00021822    24.19186755
    3   ->    10     0.00018146    21.30732414
    4   ->    12     0.00016995    24.94691974
    5   ->    10     0.00014118    20.05159570
    3   ->    11     0.00012560    21.53493999
    5   ->     8     0.00010908    17.11219209
    6   ->    12     0.00010437    21.19007254
    5   ->    12     0.00007653    24.02856424
    2   ->     8     0.00007520    22.16199122
    3   ->     9     0.00006397    20.39779686
    6   ->     8     0.00006293    14.27370039
    6   ->    10     0.00003371    17.21310401
    2   ->     7     0.00003043     9.86986353
    5   ->    11     0.00002716    20.27921156
    1   ->     7     0.00002241    15.24813700
    2   ->    10     0.00001421    25.10139483
    1   ->    10     0.00000812    30.47966830
    4   ->    10     0.00000778    20.96995121
    3   ->    12     0.00000727    25.28429267
    2   ->    12     0.00000578    29.07836336
    3   ->     8     0.00000245    18.36792052

  Energy       2     5.0867461051E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99593083     4.82006440
    4   ->     7     0.08076764     5.73841991
    3   ->     7     0.03975815     6.07579284
    6   ->     7     0.00372693     1.98157271
    4   ->     8     0.00107229    18.03054759
    4   ->    11     0.00096084    21.19756706
    4   ->     9     0.00082564    20.06042393
    6   ->     9     0.00070612    16.30357673
    1   ->    11     0.00045555    30.70728415
    1   ->     8     0.00035882    27.54026469
    2   ->     8     0.00019704    22.16199122
    1   ->    12     0.00016008    34.45663683
    2   ->    11     0.00015701    25.32901068
    3   ->    10     0.00015037    21.30732414
    4   ->    12     0.00014254    24.94691974
    5   ->    11     0.00011005    20.27921156
    6   ->    11     0.00009517    17.44071986
    1   ->     9     0.00007642    29.57014103
    5   ->     8     0.00006291    17.11219209
    6   ->    12     0.00005898    21.19007254
    6   ->     8     0.00005571    14.27370039
    5   ->    12     0.00004008    24.02856424
    3   ->    11     0.00003086    21.53493999
    6   ->    10     0.00001007    17.21310401
    5   ->     9     0.00000930    19.14206843
    5   ->    10     0.00000784    20.05159570
    4   ->    10     0.00000560    20.96995121
    1   ->     7     0.00000384    15.24813700
    1   ->    10     0.00000285    30.47966830
    3   ->     9     0.00000245    20.39779686
    2   ->     9     0.00000167    24.19186755
    3   ->    12     0.00000126    25.28429267
    3   ->     8     0.00000116    18.36792052
    2   ->    10     0.00000109    25.10139483
    2   ->     7     0.00000031     9.86986353
    2   ->    12     0.00000023    29.07836336

  Energy       3     5.8602120344E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.97057502     5.73841991
    3   ->     7     0.23964493     6.07579284
    5   ->     7     0.02351874     4.82006440
    6   ->     7     0.00064701     1.98157271
    4   ->     9     0.00053975    20.06042393
    6   ->     9     0.00051237    16.30357673
    4   ->    11     0.00037956    21.19756706
    4   ->     8     0.00026960    18.03054759
    1   ->     8     0.00019662    27.54026469
    2   ->    11     0.00014077    25.32901068
    1   ->    11     0.00012211    30.70728415
    5   ->     9     0.00008569    19.14206843
    1   ->    12     0.00008462    34.45663683
    3   ->    10     0.00007790    21.30732414
    5   ->    11     0.00007681    20.27921156
    5   ->     8     0.00007187    17.11219209
    6   ->    12     0.00005859    21.19007254
    2   ->     8     0.00005251    22.16199122
    3   ->    11     0.00004403    21.53493999
    2   ->     9     0.00004271    24.19186755
    4   ->    12     0.00003771    24.94691974
    6   ->     8     0.00003578    14.27370039
    4   ->    10     0.00003282    20.96995121
    3   ->     9     0.00002554    20.39779686
    3   ->    12     0.00002266    25.28429267
    3   ->     8     0.00002025    18.36792052
    1   ->     9     0.00001513    29.57014103
    6   ->    11     0.00000708    17.44071986
    2   ->     7     0.00000458     9.86986353
    5   ->    10     0.00000384    20.05159570
    2   ->    12     0.00000324    29.07836336
    6   ->    10     0.00000257    17.21310401
    1   ->    10     0.00000216    30.47966830
    2   ->    10     0.00000166    25.10139483
    5   ->    12     0.00000140    24.02856424
    1   ->     7     0.00000033    15.24813700

  Energy       4     6.4811606760E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.98340716     6.07579284
    4   ->     7     0.17113381     5.73841991
    5   ->     7     0.05973160     4.82006440
    6   ->     7     0.00418123     1.98157271
    4   ->     8     0.00381516    18.03054759
    4   ->    11     0.00380677    21.19756706
    1   ->     8     0.00147362    27.54026469
    1   ->    11     0.00136045    30.70728415
    6   ->     9     0.00110540    16.30357673
    4   ->    12     0.00105073    24.94691974
    4   ->     9     0.00099404    20.06042393
    6   ->    11     0.00066998    17.44071986
    1   ->     9     0.00064769    29.57014103
    2   ->     7     0.00046071     9.86986353
    2   ->    11     0.00045610    25.32901068
    5   ->     8     0.00034818    17.11219209
    3   ->     8     0.00034274    18.36792052
    5   ->     9     0.00033714    19.14206843
    6   ->     8     0.00019612    14.27370039
    2   ->     8     0.00016727    22.16199122
    2   ->    12     0.00016253    29.07836336
    6   ->    12     0.00016104    21.19007254
    4   ->    10     0.00015699    20.96995121
    1   ->    12     0.00014673    34.45663683
    3   ->    12     0.00012427    25.28429267
    5   ->    11     0.00009197    20.27921156
    5   ->    12     0.00005596    24.02856424
    2   ->     9     0.00005232    24.19186755
    2   ->    10     0.00003249    25.10139483
    1   ->    10     0.00002055    30.47966830
    3   ->     9     0.00001963    20.39779686
    3   ->    11     0.00001073    21.53493999
    1   ->     7     0.00000561    15.24813700
    5   ->    10     0.00000255    20.05159570
    6   ->    10     0.00000081    17.21310401
    3   ->    10     0.00000011    21.30732414

  Energy       5     9.9024561056E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999995     9.86986353
    5   ->     9     0.00021306    19.14206843
    3   ->     7     0.00011261     6.07579284
    4   ->     9     0.00009824    20.06042393
    3   ->     8     0.00009078    18.36792052
    6   ->     9     0.00008122    16.30357673
    3   ->    12     0.00007826    25.28429267
    4   ->    11     0.00006478    21.19756706
    3   ->    10     0.00005667    21.30732414
    2   ->    10     0.00004961    25.10139483
    2   ->     9     0.00003968    24.19186755
    1   ->     9     0.00003182    29.57014103
    6   ->     8     0.00002903    14.27370039
    4   ->    12     0.00002629    24.94691974
    1   ->     8     0.00002381    27.54026469
    2   ->     8     0.00001821    22.16199122
    2   ->    12     0.00001283    29.07836336
    1   ->     7     0.00001189    15.24813700
    4   ->     7     0.00001139     5.73841991
    5   ->     8     0.00001096    17.11219209
    1   ->    10     0.00000946    30.47966830
    6   ->    11     0.00000900    17.44071986
    1   ->    12     0.00000546    34.45663683
    5   ->     7     0.00000431     4.82006440
    4   ->    10     0.00000419    20.96995121
    5   ->    11     0.00000337    20.27921156
    6   ->     7     0.00000293     1.98157271
    5   ->    10     0.00000234    20.05159570
    4   ->     8     0.00000162    18.03054759
    6   ->    10     0.00000138    17.21310401
    5   ->    12     0.00000130    24.02856424
    6   ->    12     0.00000081    21.19007254
    2   ->    11     0.00000018    25.32901068
    1   ->    11     0.00000014    30.70728415
    3   ->    11     0.00000010    21.53493999
    3   ->     9     0.00000001    20.39779686

  Energy       6     1.4359970889E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99999294    14.27370039
    5   ->     8     0.00322760    17.11219209
    4   ->     8     0.00131263    18.03054759
    6   ->     9     0.00101809    16.30357673
    5   ->    10     0.00061512    20.05159570
    6   ->    11     0.00044269    17.44071986
    2   ->    10     0.00032936    25.10139483
    6   ->    10     0.00029986    17.21310401
    4   ->     9     0.00027399    20.06042393
    4   ->    10     0.00019498    20.96995121
    3   ->    12     0.00012229    25.28429267
    5   ->     9     0.00011012    19.14206843
    5   ->    11     0.00009722    20.27921156
    1   ->    11     0.00009491    30.70728415
    2   ->    12     0.00004065    29.07836336
    1   ->     7     0.00003754    15.24813700
    3   ->    11     0.00003540    21.53493999
    3   ->    10     0.00003180    21.30732414
    2   ->     9     0.00002910    24.19186755
    2   ->    11     0.00002648    25.32901068
    4   ->    12     0.00001676    24.94691974
    2   ->     8     0.00001533    22.16199122
    4   ->    11     0.00001480    21.19756706
    2   ->     7     0.00001115     9.86986353
    3   ->     9     0.00000658    20.39779686
    5   ->     7     0.00000595     4.82006440
    4   ->     7     0.00000496     5.73841991
    3   ->     7     0.00000493     6.07579284
    1   ->     8     0.00000293    27.54026469
    6   ->     7     0.00000096     1.98157271
    1   ->    10     0.00000080    30.47966830
    5   ->    12     0.00000019    24.02856424
    3   ->     8     0.00000013    18.36792052
