# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25996614
    2      -0.11738047
    3       0.18013511
    4       0.25087851
    5       0.24877157
    6       0.17762915
