
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.796        0.02954930         6   ->     7        0.992       2.028      S
      4.003        0.00706727         5   ->     7        1.000       3.954      S
      4.503        0.03811194         4   ->     7        0.999       4.238      S
      5.350        0.00022078         3   ->     7        1.000       5.327      S
      8.013        0.02426587         6   ->     8        0.998       7.812      S
      9.705        0.00176140         2   ->     7        1.000       9.681      S
      9.751        0.00283194         5   ->     8        1.000       9.738      S
     11.114        0.00105968         3   ->     8        1.000      11.111      S
