
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      3.243       0.0312297        6   ->     7  
       2      5.274       0.1245509        5   ->     7  
       3      6.680       0.0200342        4   ->     7  
       4      7.730       0.0247461        3   ->     7  
       5     10.579       0.0047215        2   ->     7  
       6     14.057       0.2241682        6   ->     8  
       7     16.088       0.0661878        5   ->     8  
       8     16.775       0.0054212        1   ->     7  
       9     17.091       0.2174220        6   ->     9  
      10     17.494       0.2521271        4   ->     8  
      11     18.544       0.0312796        3   ->     8  
      12     19.122       0.2249426        5   ->     9  
      13     19.268       0.0213481        6   ->    10  
      14     19.539       0.0691285        6   ->    11  
      15     20.527       0.2109767        4   ->     9  
      16     21.299       0.0127409        5   ->    10  
      17     21.393       0.0966866        2   ->     8  
      18     21.570       0.0308630        5   ->    11  
      19     21.578       0.0214371        3   ->     9  
      20     22.705       0.0430072        4   ->    10  
      21     22.976       0.0036873        4   ->    11  
      22     23.755       0.1825062        3   ->    10  
      23     24.026       0.3909318        3   ->    11  
      24     24.171       0.0123028        6   ->    12  
      25     24.426       0.1210788        2   ->     9  
      26     26.202       0.0169226        5   ->    12  
      27     26.604       0.2909324        2   ->    10  
      28     26.875       0.0808379        2   ->    11  
      29     27.589       0.1377987        1   ->     8  
      30     27.607       0.6745418        4   ->    12  
      31     28.658       0.0828584        3   ->    12  
      32     30.622       0.0792651        1   ->     9  
      33     31.506       0.3254193        2   ->    12  
      34     32.800       0.2196515        1   ->    10  
      35     33.071       0.3264943        1   ->    11  
      36     37.702       0.7789664        1   ->    12  

