# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.18541970
    2      -0.13070219
    3       0.19769943
    4       0.28126677
    5       0.25876640
    6       0.20754990
