# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05398588
    2      -0.10302304
    3       0.29548965
    4       0.28790032
    5       0.29323542
    6       0.28038353
