# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14414788
    2      -0.14186660
    3       0.22409381
    4       0.26914223
    5       0.29860163
    6       0.20588106
