# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.00824152
    2      -0.09235796
    3       0.26212191
    4       0.27753972
    5       0.30074065
    6       0.24371416
