# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06651150
    2      -0.12303078
    3       0.30931211
    4       0.29721071
    5       0.28747494
    6       0.29554452
