
  Energy       1     2.6467054811E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99623961     2.03708233
    4   ->     7     0.05999139     4.46570756
    5   ->     7     0.05764406     3.96408009
    4   ->     8     0.02300304    12.06414061
    6   ->     8     0.00659211     9.63551538
    1   ->     8     0.00239372    21.57723075
    3   ->     7     0.00238312     5.35880955
    2   ->     8     0.00076091    17.14812451
    3   ->    10     0.00025630    20.61417962
    5   ->    11     0.00023442    19.48669748
    3   ->     8     0.00022281    12.95724260
    6   ->     9     0.00017559    16.04697399
    1   ->     9     0.00013146    27.98868936
    1   ->    12     0.00009251    33.76919507
    2   ->     7     0.00008708     9.54969146
    5   ->     8     0.00006061    11.56251314
    1   ->     7     0.00005393    13.97879770
    2   ->    10     0.00005314    24.80506153
    3   ->    11     0.00005188    20.88142694
    6   ->    12     0.00004656    21.82747970
    5   ->    12     0.00004394    23.75447746
    3   ->     9     0.00004176    19.36870121
    2   ->     9     0.00003729    23.55958312
    5   ->    10     0.00002744    19.21945016
    5   ->     9     0.00001986    17.97397175
    4   ->    11     0.00001756    19.98832495
    4   ->    12     0.00001369    24.25610493
    2   ->    11     0.00000975    25.07230886
    4   ->     9     0.00000894    18.47559922
    1   ->    11     0.00000846    29.50141509
    3   ->    12     0.00000817    25.14920692
    6   ->    10     0.00000588    17.29245240
    1   ->    10     0.00000394    29.23416777
    2   ->    12     0.00000068    29.34008883
    4   ->    10     0.00000047    19.72107763
    6   ->    11     0.00000026    17.55969973

  Energy       2     4.1238525773E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.98745728     3.96408009
    4   ->     7     0.15774453     4.46570756
    6   ->     7     0.00574145     2.03708233
    4   ->     8     0.00307656    12.06414061
    6   ->     8     0.00124962     9.63551538
    3   ->     7     0.00058484     5.35880955
    1   ->     8     0.00040064    21.57723075
    5   ->    11     0.00032453    19.48669748
    4   ->     9     0.00025874    18.47559922
    5   ->    10     0.00017990    19.21945016
    2   ->     8     0.00014562    17.14812451
    3   ->    11     0.00012785    20.88142694
    2   ->    10     0.00010339    24.80506153
    2   ->    11     0.00008161    25.07230886
    3   ->     8     0.00008150    12.95724260
    6   ->    10     0.00007164    17.29245240
    2   ->     9     0.00004787    23.55958312
    3   ->    12     0.00004548    25.14920692
    3   ->    10     0.00004409    20.61417962
    4   ->    11     0.00003605    19.98832495
    6   ->    11     0.00003167    17.55969973
    6   ->    12     0.00002415    21.82747970
    1   ->     9     0.00002164    27.98868936
    5   ->    12     0.00001405    23.75447746
    2   ->     7     0.00001334     9.54969146
    1   ->    12     0.00001227    33.76919507
    6   ->     9     0.00001199    16.04697399
    2   ->    12     0.00000797    29.34008883
    4   ->    10     0.00000563    19.72107763
    4   ->    12     0.00000534    24.25610493
    3   ->     9     0.00000526    19.36870121
    1   ->     7     0.00000141    13.97879770
    5   ->     9     0.00000103    17.97397175
    1   ->    11     0.00000056    29.50141509
    1   ->    10     0.00000038    29.23416777
    5   ->     8     0.00000025    11.56251314

  Energy       3     4.8118752212E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99332114     4.46570756
    5   ->     7     0.10525373     3.96408009
    3   ->     7     0.03202856     5.35880955
    4   ->     8     0.02656085    12.06414061
    6   ->     7     0.02017260     2.03708233
    6   ->     8     0.00944677     9.63551538
    1   ->     8     0.00253368    21.57723075
    2   ->     8     0.00078308    17.14812451
    3   ->     8     0.00034883    12.95724260
    6   ->     9     0.00022400    16.04697399
    4   ->     9     0.00017306    18.47559922
    6   ->    10     0.00010164    17.29245240
    5   ->    10     0.00009414    19.21945016
    5   ->     8     0.00009108    11.56251314
    3   ->    11     0.00008961    20.88142694
    6   ->    12     0.00006397    21.82747970
    5   ->     9     0.00005405    17.97397175
    1   ->    12     0.00005379    33.76919507
    2   ->     7     0.00004941     9.54969146
    2   ->    10     0.00004536    24.80506153
    3   ->     9     0.00004345    19.36870121
    4   ->    12     0.00003705    24.25610493
    4   ->    11     0.00003275    19.98832495
    1   ->     7     0.00002155    13.97879770
    1   ->     9     0.00001605    27.98868936
    5   ->    11     0.00001076    19.48669748
    3   ->    12     0.00000946    25.14920692
    6   ->    11     0.00000888    17.55969973
    4   ->    10     0.00000671    19.72107763
    2   ->    11     0.00000576    25.07230886
    1   ->    10     0.00000403    29.23416777
    2   ->    12     0.00000271    29.34008883
    3   ->    10     0.00000229    20.61417962
    2   ->     9     0.00000080    23.55958312
    5   ->    12     0.00000015    23.75447746
    1   ->    11     0.00000001    29.50141509

  Energy       4     5.4215603404E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99990511     5.35880955
    4   ->     7     0.01307709     4.46570756
    4   ->     8     0.00289833    12.06414061
    5   ->     7     0.00267384     3.96408009
    6   ->     7     0.00126997     2.03708233
    6   ->     8     0.00120516     9.63551538
    1   ->     8     0.00031511    21.57723075
    5   ->    10     0.00012093    19.21945016
    3   ->    12     0.00008586    25.14920692
    3   ->     8     0.00007657    12.95724260
    2   ->     9     0.00007455    23.55958312
    2   ->     7     0.00006130     9.54969146
    2   ->     8     0.00005982    17.14812451
    4   ->    10     0.00004304    19.72107763
    4   ->     9     0.00003894    18.47559922
    5   ->     8     0.00003879    11.56251314
    3   ->     9     0.00003211    19.36870121
    4   ->    11     0.00002978    19.98832495
    1   ->    10     0.00002698    29.23416777
    5   ->    11     0.00002658    19.48669748
    5   ->    12     0.00001330    23.75447746
    4   ->    12     0.00001113    24.25610493
    3   ->    11     0.00000991    20.88142694
    6   ->    12     0.00000767    21.82747970
    5   ->     9     0.00000737    17.97397175
    1   ->     9     0.00000723    27.98868936
    1   ->    11     0.00000705    29.50141509
    2   ->    10     0.00000420    24.80506153
    6   ->    11     0.00000374    17.55969973
    6   ->     9     0.00000156    16.04697399
    3   ->    10     0.00000135    20.61417962
    2   ->    12     0.00000135    29.34008883
    1   ->    12     0.00000058    33.76919507
    2   ->    11     0.00000054    25.07230886
    6   ->    10     0.00000049    17.29245240
    1   ->     7     0.00000001    13.97879770

  Energy       5     9.5792000318E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99996487     9.54969146
    6   ->     8     0.00837451     9.63551538
    5   ->    10     0.00024865    19.21945016
    3   ->     9     0.00022341    19.36870121
    2   ->    11     0.00007944    25.07230886
    5   ->    11     0.00006115    19.48669748
    4   ->    10     0.00004703    19.72107763
    5   ->     9     0.00004675    17.97397175
    2   ->    10     0.00004643    24.80506153
    4   ->    11     0.00004634    19.98832495
    3   ->     8     0.00003067    12.95724260
    6   ->    10     0.00002172    17.29245240
    1   ->    12     0.00001983    33.76919507
    4   ->    12     0.00001623    24.25610493
    1   ->    10     0.00001543    29.23416777
    2   ->    12     0.00001476    29.34008883
    6   ->     9     0.00001011    16.04697399
    6   ->    12     0.00000945    21.82747970
    4   ->     9     0.00000673    18.47559922
    3   ->     7     0.00000671     5.35880955
    4   ->     8     0.00000606    12.06414061
    3   ->    11     0.00000505    20.88142694
    1   ->     8     0.00000246    21.57723075
    2   ->     9     0.00000202    23.55958312
    6   ->    11     0.00000179    17.55969973
    1   ->    11     0.00000169    29.50141509
    1   ->     7     0.00000140    13.97879770
    3   ->    10     0.00000137    20.61417962
    5   ->     8     0.00000105    11.56251314
    2   ->     8     0.00000088    17.14812451
    1   ->     9     0.00000057    27.98868936
    5   ->    12     0.00000055    23.75447746
    6   ->     7     0.00000024     2.03708233
    3   ->    12     0.00000017    25.14920692
    4   ->     7     0.00000016     4.46570756
    5   ->     7     0.00000000     3.96408009

  Energy       6     9.8264048023E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99879759     9.63551538
    4   ->     8     0.04830117    12.06414061
    2   ->     7     0.00826730     9.54969146
    1   ->     8     0.00108922    21.57723075
    4   ->     7     0.00047531     4.46570756
    2   ->     8     0.00046865    17.14812451
    3   ->     8     0.00045591    12.95724260
    6   ->     7     0.00025464     2.03708233
    5   ->     7     0.00025350     3.96408009
    5   ->     8     0.00014338    11.56251314
    4   ->     9     0.00010617    18.47559922
    6   ->     9     0.00008057    16.04697399
    3   ->     7     0.00007236     5.35880955
    3   ->    11     0.00005780    20.88142694
    1   ->     7     0.00003211    13.97879770
    6   ->    12     0.00002836    21.82747970
    6   ->    10     0.00002605    17.29245240
    1   ->    12     0.00002377    33.76919507
    3   ->    10     0.00002237    20.61417962
    2   ->    11     0.00001141    25.07230886
    4   ->    12     0.00001046    24.25610493
    3   ->    12     0.00000931    25.14920692
    6   ->    11     0.00000782    17.55969973
    1   ->     9     0.00000520    27.98868936
    5   ->     9     0.00000447    17.97397175
    3   ->     9     0.00000397    19.36870121
    1   ->    11     0.00000146    29.50141509
    2   ->     9     0.00000127    23.55958312
    2   ->    12     0.00000103    29.34008883
    5   ->    11     0.00000090    19.48669748
    4   ->    10     0.00000084    19.72107763
    5   ->    12     0.00000057    23.75447746
    4   ->    11     0.00000036    19.98832495
