# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.20845219
    2      -0.12029727
    3       0.19426667
    4       0.27142996
    5       0.25358883
    6       0.19255961
