# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.00986485
    2      -0.06857622
    3       0.23872662
    4       0.28795347
    5       0.29076767
    6       0.26099331
