# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15395006
    2      -0.14028296
    3       0.18541342
    4       0.31128889
    5       0.26444911
    6       0.22518148
