# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.11388725
    2      -0.13081516
    3       0.32590030
    4       0.29701459
    5       0.29502803
    6       0.32675949
