# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16243508
    2      -0.14268776
    3       0.20088102
    4       0.29231898
    5       0.26759197
    6       0.21946070
