
  Energy       1     4.3093469605E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99332998     3.99571633
    5   ->     7     0.11529456     5.62601887
    3   ->     7     0.00112845     8.03640716
    4   ->    12     0.00083164    27.42038333
    1   ->    12     0.00064567    37.42528556
    4   ->     7     0.00034050     7.11635667
    6   ->     8     0.00022730    14.42189828
    4   ->    10     0.00019670    21.84413654
    4   ->    11     0.00014845    23.16836595
    3   ->    10     0.00014704    22.76418704
    2   ->    12     0.00014322    31.28372904
    5   ->     9     0.00010521    17.94902788
    2   ->    11     0.00009472    27.03171166
    5   ->     8     0.00008132    16.05220081
    4   ->     8     0.00007376    17.54253861
    4   ->     9     0.00007361    19.43936568
    2   ->     9     0.00007056    23.30271139
    1   ->     9     0.00005664    29.44426791
    1   ->    11     0.00005210    33.17326818
    6   ->     9     0.00004785    16.31872534
    3   ->    11     0.00003405    24.08841645
    2   ->    10     0.00003333    25.70748226
    5   ->    12     0.00002814    25.93004553
    2   ->     8     0.00001759    21.40588432
    1   ->    10     0.00001398    31.84903878
    3   ->     9     0.00001386    20.35941617
    2   ->     7     0.00001371    10.97970238
    3   ->     8     0.00001189    18.46258911
    5   ->    11     0.00000492    21.67802815
    3   ->    12     0.00000478    28.34043382
    5   ->    10     0.00000286    20.35379874
    6   ->    10     0.00000200    18.72349621
    1   ->     8     0.00000113    27.54744084
    6   ->    12     0.00000095    24.29974299
    6   ->    11     0.00000010    20.04772562
    1   ->     7     0.00000004    17.12125890

  Energy       2     6.6669834518E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99693110     5.62601887
    6   ->     7     0.05518478     3.99571633
    3   ->     7     0.04442949     8.03640716
    4   ->     7     0.03152960     7.11635667
    4   ->    12     0.00661663    27.42038333
    6   ->     8     0.00571118    14.42189828
    1   ->    12     0.00489366    37.42528556
    4   ->     9     0.00294587    19.43936568
    4   ->    11     0.00138919    23.16836595
    2   ->    12     0.00135882    31.28372904
    4   ->    10     0.00090117    21.84413654
    3   ->    10     0.00064274    22.76418704
    2   ->    11     0.00049410    27.03171166
    1   ->    11     0.00044936    33.17326818
    6   ->     9     0.00037952    16.31872534
    2   ->    10     0.00033176    25.70748226
    3   ->    11     0.00025302    24.08841645
    1   ->    10     0.00024340    31.84903878
    1   ->     9     0.00022734    29.44426791
    5   ->    12     0.00014441    25.93004553
    3   ->     8     0.00007955    18.46258911
    5   ->     9     0.00005197    17.94902788
    1   ->     8     0.00003735    27.54744084
    2   ->     8     0.00003656    21.40588432
    4   ->     8     0.00003310    17.54253861
    6   ->    12     0.00003207    24.29974299
    3   ->    12     0.00002793    28.34043382
    6   ->    11     0.00000842    20.04772562
    5   ->    11     0.00000360    21.67802815
    5   ->     8     0.00000306    16.05220081
    2   ->     9     0.00000106    23.30271139
    2   ->     7     0.00000105    10.97970238
    3   ->     9     0.00000060    20.35941617
    6   ->    10     0.00000035    18.72349621
    5   ->    10     0.00000008    20.35379874
    1   ->     7     0.00000000    17.12125890

  Energy       3     7.1496117868E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99988998     7.11635667
    5   ->     7     0.01343246     5.62601887
    3   ->     7     0.00613315     8.03640716
    6   ->     7     0.00135725     3.99571633
    4   ->    12     0.00027131    27.42038333
    1   ->    12     0.00014134    37.42528556
    4   ->     8     0.00010292    17.54253861
    6   ->     8     0.00010262    14.42189828
    5   ->     9     0.00008840    17.94902788
    6   ->     9     0.00006911    16.31872534
    2   ->    12     0.00005536    31.28372904
    3   ->    11     0.00004118    24.08841645
    1   ->    10     0.00003984    31.84903878
    2   ->     9     0.00003205    23.30271139
    3   ->     8     0.00002951    18.46258911
    4   ->    11     0.00002653    23.16836595
    2   ->    11     0.00002351    27.03171166
    5   ->     8     0.00002031    16.05220081
    1   ->    11     0.00002022    33.17326818
    5   ->    10     0.00001899    20.35379874
    1   ->     9     0.00001668    29.44426791
    6   ->    10     0.00001415    18.72349621
    4   ->     9     0.00001377    19.43936568
    4   ->    10     0.00001137    21.84413654
    3   ->     9     0.00000740    20.35941617
    2   ->    10     0.00000634    25.70748226
    5   ->    12     0.00000453    25.93004553
    3   ->    10     0.00000427    22.76418704
    1   ->     8     0.00000427    27.54744084
    1   ->     7     0.00000367    17.12125890
    2   ->     8     0.00000315    21.40588432
    3   ->    12     0.00000311    28.34043382
    6   ->    12     0.00000138    24.29974299
    6   ->    11     0.00000137    20.04772562
    2   ->     7     0.00000011    10.97970238
    5   ->    11     0.00000008    21.67802815

  Energy       4     8.1656455153E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99982504     8.03640716
    5   ->     7     0.01835635     5.62601887
    6   ->     7     0.00245152     3.99571633
    4   ->     7     0.00208230     7.11635667
    4   ->    12     0.00119143    27.42038333
    6   ->     8     0.00078141    14.42189828
    1   ->    12     0.00056141    37.42528556
    2   ->    12     0.00027220    31.28372904
    3   ->     8     0.00021545    18.46258911
    4   ->     9     0.00020884    19.43936568
    1   ->    10     0.00015847    31.84903878
    1   ->    11     0.00013776    33.17326818
    4   ->    11     0.00011142    23.16836595
    4   ->     8     0.00007751    17.54253861
    5   ->    10     0.00005719    20.35379874
    6   ->    10     0.00005331    18.72349621
    3   ->    11     0.00004965    24.08841645
    1   ->     9     0.00004785    29.44426791
    2   ->     9     0.00004647    23.30271139
    2   ->    11     0.00002556    27.03171166
    4   ->    10     0.00002485    21.84413654
    3   ->    10     0.00002261    22.76418704
    5   ->     8     0.00002240    16.05220081
    5   ->     9     0.00002193    17.94902788
    5   ->    12     0.00001438    25.93004553
    2   ->     7     0.00001180    10.97970238
    1   ->     7     0.00000899    17.12125890
    6   ->    12     0.00000687    24.29974299
    2   ->     8     0.00000580    21.40588432
    3   ->     9     0.00000278    20.35941617
    2   ->    10     0.00000215    25.70748226
    3   ->    12     0.00000141    28.34043382
    5   ->    11     0.00000141    21.67802815
    6   ->    11     0.00000059    20.04772562
    1   ->     8     0.00000026    27.54744084
    6   ->     9     0.00000021    16.31872534

  Energy       5     1.0994907809E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999998    10.97970238
    6   ->     9     0.00011906    16.31872534
    5   ->     9     0.00007995    17.94902788
    3   ->    10     0.00005562    22.76418704
    2   ->     8     0.00004639    21.40588432
    4   ->    10     0.00003857    21.84413654
    5   ->     8     0.00003790    16.05220081
    6   ->     8     0.00002842    14.42189828
    4   ->     9     0.00002340    19.43936568
    3   ->    11     0.00001854    24.08841645
    1   ->    10     0.00001603    31.84903878
    2   ->     9     0.00001384    23.30271139
    2   ->    10     0.00001001    25.70748226
    4   ->     8     0.00000908    17.54253861
    3   ->     9     0.00000833    20.35941617
    6   ->    11     0.00000733    20.04772562
    3   ->    12     0.00000681    28.34043382
    3   ->     7     0.00000540     8.03640716
    5   ->    11     0.00000337    21.67802815
    3   ->     8     0.00000264    18.46258911
    6   ->    12     0.00000259    24.29974299
    5   ->    10     0.00000249    20.35379874
    5   ->    12     0.00000205    25.93004553
    1   ->     7     0.00000197    17.12125890
    6   ->    10     0.00000180    18.72349621
    1   ->     8     0.00000155    27.54744084
    6   ->     7     0.00000103     3.99571633
    1   ->     9     0.00000100    29.44426791
    5   ->     7     0.00000090     5.62601887
    1   ->    12     0.00000079    37.42528556
    2   ->    12     0.00000065    31.28372904
    4   ->    11     0.00000052    23.16836595
    1   ->    11     0.00000029    33.17326818
    2   ->    11     0.00000027    27.03171166
    4   ->    12     0.00000008    27.42038333
    4   ->     7     0.00000000     7.11635667

  Energy       6     1.4862794906E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99903126    14.42189828
    5   ->     8     0.04204112    16.05220081
    4   ->     9     0.01228464    19.43936568
    4   ->     8     0.00342195    17.54253861
    2   ->     9     0.00149624    23.30271139
    4   ->    12     0.00115141    27.42038333
    1   ->    12     0.00074828    37.42528556
    6   ->    10     0.00074369    18.72349621
    6   ->     9     0.00064863    16.31872534
    5   ->     7     0.00061216     5.62601887
    4   ->    10     0.00055363    21.84413654
    2   ->    12     0.00040913    31.28372904
    2   ->     8     0.00039392    21.40588432
    3   ->     8     0.00038939    18.46258911
    5   ->    10     0.00025704    20.35379874
    6   ->    11     0.00022998    20.04772562
    1   ->    11     0.00016449    33.17326818
    3   ->     9     0.00011498    20.35941617
    2   ->    11     0.00010934    27.03171166
    4   ->    11     0.00010717    23.16836595
    6   ->     7     0.00010266     3.99571633
    5   ->    11     0.00008185    21.67802815
    3   ->     7     0.00008069     8.03640716
    5   ->    12     0.00005303    25.93004553
    1   ->    10     0.00003502    31.84903878
    2   ->    10     0.00001884    25.70748226
    3   ->    10     0.00001503    22.76418704
    2   ->     7     0.00001077    10.97970238
    3   ->    11     0.00000840    24.08841645
    3   ->    12     0.00000695    28.34043382
    1   ->     7     0.00000360    17.12125890
    1   ->     9     0.00000353    29.44426791
    4   ->     7     0.00000119     7.11635667
