# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.07605105
    2      -0.12467599
    3       0.21575211
    4       0.29995703
    5       0.29280711
    6       0.24010869
