
  Energy       1     4.0039957358E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99891511     3.76770021
    5   ->     7     0.04654409     5.56670794
    4   ->     8     0.00084902    16.66016869
    6   ->     9     0.00065361    17.42131185
    3   ->     7     0.00059279     8.25228134
    5   ->     9     0.00048084    19.22031958
    4   ->     7     0.00046440     7.25432615
    1   ->    12     0.00035151    41.90776842
    4   ->    12     0.00031334    31.75707281
    2   ->     8     0.00015540    20.34209072
    2   ->    12     0.00011357    35.43899485
    2   ->     7     0.00009670    10.93624818
    3   ->    11     0.00007540    24.41501838
    2   ->     9     0.00007275    24.58985982
    2   ->    11     0.00005731    27.09898522
    3   ->     9     0.00005708    21.90589298
    4   ->     9     0.00005306    20.90793779
    6   ->     8     0.00005001    13.17354275
    4   ->    10     0.00004963    22.74156069
    5   ->     8     0.00004854    14.97255048
    5   ->    12     0.00003568    30.06945460
    1   ->     8     0.00002199    26.81086430
    1   ->     7     0.00001971    17.40502176
    4   ->    11     0.00001796    23.41706319
    3   ->    10     0.00001773    23.73951588
    3   ->     8     0.00001432    17.65812388
    6   ->    11     0.00001376    19.93043726
    1   ->    10     0.00001322    32.89225630
    1   ->     9     0.00000787    31.05863340
    5   ->    11     0.00000677    21.72944498
    2   ->    10     0.00000534    26.42348272
    6   ->    12     0.00000524    28.27044688
    5   ->    10     0.00000512    21.05394247
    1   ->    11     0.00000088    33.56775880
    6   ->    10     0.00000020    19.25493475
    3   ->    12     0.00000010    32.75502800

  Energy       2     6.5346720744E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.96819381     5.56670794
    4   ->     7     0.24869990     7.25432615
    3   ->     7     0.01925662     8.25228134
    6   ->     7     0.01849432     3.76770021
    4   ->    12     0.00344666    31.75707281
    1   ->    12     0.00341187    41.90776842
    6   ->     8     0.00324024    13.17354275
    2   ->    12     0.00109194    35.43899485
    5   ->     9     0.00048294    19.22031958
    3   ->    10     0.00046943    23.73951588
    5   ->    12     0.00035529    30.06945460
    3   ->     8     0.00030066    17.65812388
    4   ->    10     0.00023924    22.74156069
    5   ->     8     0.00022033    14.97255048
    4   ->    11     0.00021119    23.41706319
    2   ->     7     0.00020743    10.93624818
    6   ->     9     0.00018504    17.42131185
    2   ->    11     0.00017768    27.09898522
    6   ->    10     0.00014587    19.25493475
    3   ->    11     0.00014229    24.41501838
    4   ->     8     0.00013910    16.66016869
    4   ->     9     0.00013801    20.90793779
    2   ->    10     0.00009169    26.42348272
    6   ->    12     0.00007431    28.27044688
    1   ->    10     0.00007267    32.89225630
    1   ->    11     0.00006495    33.56775880
    1   ->     7     0.00004930    17.40502176
    2   ->     8     0.00002910    20.34209072
    6   ->    11     0.00002286    19.93043726
    3   ->    12     0.00002199    32.75502800
    1   ->     9     0.00002165    31.05863340
    1   ->     8     0.00001443    26.81086430
    3   ->     9     0.00000890    21.90589298
    2   ->     9     0.00000639    24.58985982
    5   ->    10     0.00000089    21.05394247
    5   ->    11     0.00000018    21.72944498

  Energy       3     7.5763783152E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99095501     7.25432615
    5   ->     7     0.12169295     5.56670794
    3   ->     7     0.05588300     8.25228134
    6   ->     8     0.00723484    13.17354275
    6   ->     7     0.00351625     3.76770021
    1   ->    12     0.00210402    41.90776842
    4   ->    12     0.00207827    31.75707281
    4   ->     9     0.00094842    20.90793779
    6   ->     9     0.00092986    17.42131185
    2   ->    12     0.00063456    35.43899485
    3   ->    10     0.00048716    23.73951588
    4   ->    10     0.00027658    22.74156069
    5   ->    12     0.00020256    30.06945460
    2   ->     9     0.00017711    24.58985982
    2   ->    11     0.00015428    27.09898522
    4   ->    11     0.00013480    23.41706319
    2   ->    10     0.00010992    26.42348272
    2   ->     8     0.00009113    20.34209072
    5   ->     9     0.00007795    19.22031958
    6   ->    12     0.00006222    28.27044688
    1   ->     8     0.00004560    26.81086430
    4   ->     8     0.00003789    16.66016869
    3   ->    11     0.00003171    24.41501838
    1   ->    11     0.00003115    33.56775880
    3   ->     8     0.00002322    17.65812388
    3   ->    12     0.00002122    32.75502800
    6   ->    11     0.00002045    19.93043726
    5   ->    10     0.00001844    21.05394247
    5   ->     8     0.00001598    14.97255048
    1   ->    10     0.00001080    32.89225630
    1   ->     7     0.00000943    17.40502176
    6   ->    10     0.00000630    19.25493475
    2   ->     7     0.00000406    10.93624818
    3   ->     9     0.00000161    21.90589298
    1   ->     9     0.00000008    31.05863340
    5   ->    11     0.00000008    21.72944498

  Energy       4     8.3777616020E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99962242     8.25228134
    5   ->     7     0.01960814     5.56670794
    4   ->     7     0.01910862     7.25432615
    6   ->     8     0.00161619    13.17354275
    6   ->     7     0.00107081     3.76770021
    4   ->    12     0.00086789    31.75707281
    1   ->    12     0.00074448    41.90776842
    2   ->     7     0.00032365    10.93624818
    2   ->    12     0.00030172    35.43899485
    3   ->     8     0.00024845    17.65812388
    5   ->     9     0.00019597    19.22031958
    1   ->    11     0.00011037    33.56775880
    4   ->    10     0.00008175    22.74156069
    5   ->    12     0.00008105    30.06945460
    4   ->     8     0.00006067    16.66016869
    6   ->    10     0.00005925    19.25493475
    6   ->    11     0.00005896    19.93043726
    3   ->    11     0.00004062    24.41501838
    5   ->     8     0.00003685    14.97255048
    3   ->    10     0.00003474    23.73951588
    2   ->    10     0.00002902    26.42348272
    6   ->    12     0.00002454    28.27044688
    4   ->     9     0.00002332    20.90793779
    3   ->    12     0.00001425    32.75502800
    1   ->     8     0.00001211    26.81086430
    1   ->     9     0.00001207    31.05863340
    1   ->    10     0.00000936    32.89225630
    2   ->     8     0.00000517    20.34209072
    4   ->    11     0.00000364    23.41706319
    6   ->     9     0.00000321    17.42131185
    1   ->     7     0.00000296    17.40502176
    5   ->    11     0.00000257    21.72944498
    2   ->    11     0.00000131    27.09898522
    3   ->     9     0.00000057    21.90589298
    2   ->     9     0.00000003    24.58985982
    5   ->    10     0.00000001    21.05394247

  Energy       5     1.0978397153E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999928    10.93624818
    6   ->     8     0.00108070    13.17354275
    5   ->     8     0.00029246    14.97255048
    4   ->     9     0.00023342    20.90793779
    6   ->     9     0.00017965    17.42131185
    3   ->     8     0.00017358    17.65812388
    3   ->     7     0.00014988     8.25228134
    3   ->    11     0.00008491    24.41501838
    4   ->     8     0.00008283    16.66016869
    2   ->     9     0.00007243    24.58985982
    5   ->     9     0.00006916    19.22031958
    5   ->     7     0.00006155     5.56670794
    2   ->     8     0.00004795    20.34209072
    6   ->    11     0.00004593    19.93043726
    6   ->    10     0.00003858    19.25493475
    2   ->    11     0.00003582    27.09898522
    1   ->    11     0.00003160    33.56775880
    4   ->    12     0.00002774    31.75707281
    6   ->     7     0.00002000     3.76770021
    1   ->     9     0.00001530    31.05863340
    1   ->    12     0.00001431    41.90776842
    2   ->    12     0.00001259    35.43899485
    2   ->    10     0.00000776    26.42348272
    5   ->    11     0.00000592    21.72944498
    5   ->    10     0.00000526    21.05394247
    4   ->    11     0.00000475    23.41706319
    3   ->    12     0.00000309    32.75502800
    5   ->    12     0.00000237    30.06945460
    4   ->    10     0.00000133    22.74156069
    3   ->     9     0.00000121    21.90589298
    4   ->     7     0.00000108     7.25432615
    1   ->     8     0.00000108    26.81086430
    6   ->    12     0.00000081    28.27044688
    3   ->    10     0.00000074    23.73951588
    1   ->     7     0.00000017    17.40502176
    1   ->    10     0.00000002    32.89225630

  Energy       6     1.3802575186E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99834296    13.17354275
    5   ->     8     0.05675527    14.97255048
    4   ->     9     0.00878200    20.90793779
    2   ->     9     0.00222429    24.58985982
    5   ->     7     0.00126378     5.56670794
    4   ->     8     0.00118191    16.66016869
    4   ->    12     0.00099171    31.75707281
    1   ->    12     0.00089324    41.90776842
    4   ->     7     0.00089065     7.25432615
    3   ->     8     0.00076383    17.65812388
    6   ->    10     0.00067306    19.25493475
    4   ->    10     0.00061766    22.74156069
    2   ->     7     0.00057629    10.93624818
    5   ->     9     0.00055214    19.22031958
    5   ->    10     0.00036097    21.05394247
    2   ->    12     0.00033930    35.43899485
    6   ->     9     0.00022987    17.42131185
    2   ->    11     0.00022972    27.09898522
    6   ->    11     0.00021562    19.93043726
    3   ->     7     0.00015167     8.25228134
    1   ->     9     0.00010102    31.05863340
    5   ->    11     0.00008834    21.72944498
    3   ->     9     0.00008525    21.90589298
    5   ->    12     0.00008519    30.06945460
    2   ->    10     0.00007433    26.42348272
    3   ->    11     0.00006912    24.41501838
    6   ->     7     0.00005986     3.76770021
    6   ->    12     0.00005227    28.27044688
    1   ->    11     0.00002916    33.56775880
    2   ->     8     0.00002915    20.34209072
    1   ->    10     0.00001388    32.89225630
    3   ->    10     0.00000528    23.73951588
    1   ->     7     0.00000220    17.40502176
