
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.114       0.0539582        6   ->     7  
       2      4.585       0.0398566        5   ->     7  
       3      5.335       0.0184413        4   ->     7  
       4      6.044       0.0211707        3   ->     7  
       5      9.933       0.0020889        2   ->     7  
       6     11.896       0.0122855        6   ->     8  
       7     14.367       0.0339188        5   ->     8  
       8     14.807       0.0036174        1   ->     7  
       9     15.117       0.6220005        4   ->     8  
      10     15.825       0.0045145        3   ->     8  
      11     16.109       0.0935916        6   ->     9  
      12     16.590       0.0789087        6   ->    10  
      13     17.877       0.0015128        6   ->    11  
      14     18.580       0.1348856        5   ->     9  
      15     19.060       0.4893334        5   ->    10  
      16     19.330       0.2141335        4   ->     9  
      17     19.715       0.0580755        2   ->     8  
      18     19.810       0.0625988        4   ->    10  
      19     20.038       0.0537757        3   ->     9  
      20     20.348       0.0554849        5   ->    11  
      21     20.519       0.0435205        3   ->    10  
      22     20.744       0.0149030        6   ->    12  
      23     21.098       0.0521527        4   ->    11  
      24     21.806       0.1145058        3   ->    11  
      25     23.214       0.0373802        5   ->    12  
      26     23.927       0.1904077        2   ->     9  
      27     23.964       0.0768255        4   ->    12  
      28     24.408       0.1281325        2   ->    10  
      29     24.589       0.4507734        1   ->     8  
      30     24.673       0.5133762        3   ->    12  
      31     25.695       0.3175699        2   ->    11  
      32     28.562       0.1384488        2   ->    12  
      33     28.802       0.1969394        1   ->     9  
      34     29.282       0.1003024        1   ->    10  
      35     30.569       0.1827547        1   ->    11  
      36     33.436       0.1087652        1   ->    12  

