
  Energy       1     2.8423080064E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99641063     2.11427482
    5   ->     7     0.08038653     4.58489057
    4   ->     8     0.01931347    15.11681530
    4   ->     7     0.01472784     5.33491430
    3   ->     7     0.00997205     6.04354492
    1   ->     8     0.00335770    24.58870520
    2   ->     8     0.00114705    19.71465991
    6   ->     8     0.00107748    11.89617582
    6   ->     9     0.00061629    16.10897207
    5   ->     8     0.00036284    14.36679157
    3   ->    11     0.00035862    21.80618730
    5   ->    10     0.00019735    19.06029397
    1   ->     9     0.00013852    28.80150145
    1   ->    12     0.00011797    33.43630286
    2   ->     9     0.00011516    23.92745616
    6   ->    10     0.00007746    16.58967822
    5   ->     9     0.00006274    18.57958782
    4   ->     9     0.00006066    19.32961155
    1   ->    10     0.00004659    29.28220760
    1   ->     7     0.00004510    14.80680420
    2   ->     7     0.00004479     9.93275891
    4   ->    10     0.00003950    19.81031770
    3   ->    10     0.00003251    20.51894832
    2   ->    11     0.00003243    25.69540128
    6   ->    12     0.00002883    20.74377348
    5   ->    12     0.00002296    23.21438922
    5   ->    11     0.00002034    20.34753295
    2   ->    10     0.00001433    24.40816230
    3   ->     8     0.00001231    15.82544592
    1   ->    11     0.00001171    30.56944658
    6   ->    11     0.00000708    17.87691720
    4   ->    12     0.00000667    23.96441296
    4   ->    11     0.00000650    21.09755668
    2   ->    12     0.00000464    28.56225756
    3   ->     9     0.00000071    20.03824217
    3   ->    12     0.00000022    24.67304357

  Energy       2     4.8481382275E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99377649     4.58489057
    4   ->     7     0.10944789     5.33491430
    3   ->     7     0.01537486     6.04354492
    6   ->     7     0.01168909     2.11427482
    4   ->     8     0.00734062    15.11681530
    1   ->     8     0.00127814    24.58870520
    6   ->     8     0.00056970    11.89617582
    2   ->     8     0.00049817    19.71465991
    6   ->     9     0.00044918    16.10897207
    4   ->     9     0.00029635    19.32961155
    5   ->    10     0.00013689    19.06029397
    3   ->    11     0.00008763    21.80618730
    5   ->     8     0.00006901    14.36679157
    5   ->     9     0.00004609    18.57958782
    1   ->    12     0.00003077    33.43630286
    2   ->     9     0.00002649    23.92745616
    2   ->    10     0.00002356    24.40816230
    6   ->    10     0.00001849    16.58967822
    1   ->    10     0.00001779    29.28220760
    6   ->    12     0.00001484    20.74377348
    3   ->     9     0.00001480    20.03824217
    3   ->     8     0.00001357    15.82544592
    2   ->    11     0.00001285    25.69540128
    3   ->    10     0.00001217    20.51894832
    4   ->    12     0.00001108    23.96441296
    3   ->    12     0.00000787    24.67304357
    1   ->     7     0.00000666    14.80680420
    1   ->     9     0.00000659    28.80150145
    4   ->    10     0.00000619    19.81031770
    2   ->    12     0.00000578    28.56225756
    5   ->    12     0.00000305    23.21438922
    1   ->    11     0.00000278    30.56944658
    4   ->    11     0.00000243    21.09755668
    6   ->    11     0.00000166    17.87691720
    2   ->     7     0.00000119     9.93275891
    5   ->    11     0.00000026    20.34753295

  Energy       3     5.4738931728E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99691727     5.33491430
    5   ->     7     0.05964734     4.58489057
    3   ->     7     0.05035662     6.04354492
    4   ->     8     0.00603176    15.11681530
    6   ->     7     0.00493861     2.11427482
    1   ->     8     0.00100284    24.58870520
    6   ->     8     0.00045304    11.89617582
    6   ->     9     0.00041213    16.10897207
    2   ->     8     0.00034207    19.71465991
    4   ->     9     0.00026687    19.32961155
    5   ->     9     0.00009545    18.57958782
    5   ->     8     0.00008650    14.36679157
    2   ->    10     0.00006880    24.40816230
    5   ->    10     0.00005612    19.06029397
    3   ->    12     0.00004014    24.67304357
    3   ->    11     0.00003434    21.80618730
    1   ->    12     0.00002569    33.43630286
    6   ->    12     0.00002124    20.74377348
    3   ->     9     0.00001988    20.03824217
    1   ->    10     0.00001439    29.28220760
    2   ->    11     0.00001290    25.69540128
    2   ->     9     0.00001068    23.92745616
    3   ->     8     0.00000923    15.82544592
    6   ->    10     0.00000828    16.58967822
    4   ->    12     0.00000701    23.96441296
    6   ->    11     0.00000685    17.87691720
    3   ->    10     0.00000602    20.51894832
    5   ->    11     0.00000590    20.34753295
    2   ->    12     0.00000424    28.56225756
    4   ->    11     0.00000287    21.09755668
    1   ->     7     0.00000178    14.80680420
    1   ->     9     0.00000106    28.80150145
    2   ->     7     0.00000097     9.93275891
    1   ->    11     0.00000084    30.56944658
    5   ->    12     0.00000030    23.21438922
    4   ->    10     0.00000001    19.81031770

  Energy       4     6.2022215062E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99960242     6.04354492
    4   ->     7     0.02275345     5.33491430
    5   ->     7     0.01471829     4.58489057
    4   ->     8     0.00699289    15.11681530
    6   ->     7     0.00313807     2.11427482
    1   ->     8     0.00115943    24.58870520
    6   ->     8     0.00053875    11.89617582
    2   ->     8     0.00037766    19.71465991
    6   ->     9     0.00024408    16.10897207
    5   ->     8     0.00013599    14.36679157
    2   ->     7     0.00012035     9.93275891
    4   ->     9     0.00008972    19.32961155
    3   ->    12     0.00008114    24.67304357
    4   ->    12     0.00006610    23.96441296
    4   ->    11     0.00005943    21.09755668
    3   ->     9     0.00005604    20.03824217
    4   ->    10     0.00005373    19.81031770
    2   ->     9     0.00004428    23.92745616
    3   ->     8     0.00003345    15.82544592
    5   ->    11     0.00003101    20.34753295
    5   ->    10     0.00003069    19.06029397
    1   ->    11     0.00002965    30.56944658
    3   ->    11     0.00002383    21.80618730
    2   ->    11     0.00001910    25.69540128
    2   ->    12     0.00001449    28.56225756
    6   ->    10     0.00001334    16.58967822
    3   ->    10     0.00000956    20.51894832
    6   ->    12     0.00000864    20.74377348
    1   ->     9     0.00000838    28.80150145
    5   ->     9     0.00000475    18.57958782
    2   ->    10     0.00000395    24.40816230
    1   ->    10     0.00000171    29.28220760
    1   ->    12     0.00000088    33.43630286
    5   ->    12     0.00000033    23.21438922
    6   ->    11     0.00000020    17.87691720
    1   ->     7     0.00000001    14.80680420

  Energy       5     9.9537429282E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999998     9.93275891
    5   ->     9     0.00012870    18.57958782
    4   ->    10     0.00006414    19.81031770
    3   ->     9     0.00006179    20.03824217
    5   ->    11     0.00005201    20.34753295
    2   ->     9     0.00004932    23.92745616
    5   ->    10     0.00004520    19.06029397
    4   ->     8     0.00004238    15.11681530
    3   ->    11     0.00003534    21.80618730
    3   ->     7     0.00003257     6.04354492
    2   ->    10     0.00003007    24.40816230
    3   ->    12     0.00002754    24.67304357
    6   ->     9     0.00002607    16.10897207
    6   ->     8     0.00002103    11.89617582
    4   ->    11     0.00002071    21.09755668
    1   ->    11     0.00001426    30.56944658
    6   ->    10     0.00001316    16.58967822
    1   ->     8     0.00001112    24.58870520
    4   ->     9     0.00000958    19.32961155
    4   ->    12     0.00000839    23.96441296
    6   ->    11     0.00000642    17.87691720
    2   ->    12     0.00000620    28.56225756
    1   ->    10     0.00000617    29.28220760
    1   ->    12     0.00000609    33.43630286
    3   ->     8     0.00000597    15.82544592
    2   ->    11     0.00000591    25.69540128
    2   ->     8     0.00000357    19.71465991
    6   ->     7     0.00000259     2.11427482
    1   ->     7     0.00000176    14.80680420
    4   ->     7     0.00000102     5.33491430
    5   ->     7     0.00000067     4.58489057
    5   ->    12     0.00000054    23.21438922
    5   ->     8     0.00000050    14.36679157
    3   ->    10     0.00000019    20.51894832
    1   ->     9     0.00000011    28.80150145
    6   ->    12     0.00000000    20.74377348

  Energy       6     1.1945780737E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99998451    11.89617582
    4   ->     8     0.00554888    15.11681530
    1   ->     8     0.00030700    24.58870520
    2   ->     8     0.00019619    19.71465991
    6   ->     9     0.00012997    16.10897207
    5   ->    10     0.00012659    19.06029397
    4   ->     9     0.00010938    19.32961155
    5   ->     7     0.00005793     4.58489057
    4   ->    10     0.00005257    19.81031770
    3   ->    11     0.00003635    21.80618730
    3   ->     7     0.00003560     6.04354492
    6   ->     7     0.00003207     2.11427482
    6   ->    10     0.00003104    16.58967822
    4   ->     7     0.00002661     5.33491430
    5   ->    11     0.00001855    20.34753295
    2   ->    11     0.00001596    25.69540128
    3   ->     8     0.00001520    15.82544592
    3   ->    12     0.00001306    24.67304357
    5   ->     8     0.00001303    14.36679157
    2   ->     7     0.00001154     9.93275891
    5   ->     9     0.00001120    18.57958782
    1   ->    12     0.00000746    33.43630286
    3   ->    10     0.00000691    20.51894832
    1   ->     7     0.00000651    14.80680420
    2   ->    10     0.00000609    24.40816230
    6   ->    12     0.00000516    20.74377348
    2   ->     9     0.00000361    23.92745616
    2   ->    12     0.00000336    28.56225756
    4   ->    11     0.00000258    21.09755668
    4   ->    12     0.00000219    23.96441296
    6   ->    11     0.00000140    17.87691720
    5   ->    12     0.00000117    23.21438922
    1   ->     9     0.00000042    28.80150145
