# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.01174501
    2      -0.07566465
    3       0.25839095
    4       0.27894690
    5       0.30052200
    6       0.22605979
