# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05514880
    2      -0.12551650
    3       0.29067403
    4       0.28829443
    5       0.29617133
    6       0.30552551
