# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.00334167
    2      -0.07184331
    3       0.26196089
    4       0.27821880
    5       0.29841957
    6       0.23658572
