# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03706475
    2      -0.08863966
    3       0.23383782
    4       0.30216585
    5       0.28259195
    6       0.23297930
