
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      3.760       0.0220091        6   ->     7  
       2      5.858       0.1370882        5   ->     7  
       3      7.381       0.0239897        4   ->     7  
       4      8.258       0.0289500        3   ->     7  
       5     11.054       0.0031067        2   ->     7  
       6     13.882       0.2774635        6   ->     8  
       7     15.980       0.0455603        5   ->     8  
       8     16.671       0.2782895        6   ->     9  
       9     17.456       0.0072194        1   ->     7  
      10     17.504       0.2814429        4   ->     8  
      11     18.381       0.0257657        3   ->     8  
      12     18.769       0.2025621        5   ->     9  
      13     19.140       0.0024442        6   ->    10  
      14     19.974       0.0645288        6   ->    11  
      15     20.292       0.2882352        4   ->     9  
      16     21.169       0.0279333        3   ->     9  
      17     21.177       0.0714228        2   ->     8  
      18     21.239       0.0045950        5   ->    10  
      19     22.073       0.0269969        5   ->    11  
      20     22.762       0.0205694        4   ->    10  
      21     23.596       0.0099897        4   ->    11  
      22     23.639       0.1150533        3   ->    10  
      23     23.965       0.0968106        2   ->     9  
      24     24.473       0.4506978        3   ->    11  
      25     26.435       0.3415604        2   ->    10  
      26     27.269       0.0555670        2   ->    11  
      27     27.578       0.1475205        1   ->     8  
      28     28.032       0.0091746        6   ->    12  
      29     30.130       0.0240339        5   ->    12  
      30     30.367       0.0141729        1   ->     9  
      31     31.654       0.6013262        4   ->    12  
      32     32.531       0.0586106        3   ->    12  
      33     32.837       0.1920949        1   ->    10  
      34     33.670       0.3100727        1   ->    11  
      35     35.327       0.3786019        2   ->    12  
      36     41.728       1.0881749        1   ->    12  

