
  Energy       1     4.0413808779E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99839636     3.75951453
    5   ->     7     0.05657959     5.85780046
    3   ->     7     0.00145389     8.25830090
    1   ->    12     0.00057626    41.72824653
    4   ->    12     0.00057547    31.65386043
    4   ->     7     0.00052561     7.38123687
    5   ->     9     0.00035512    18.76889673
    4   ->     8     0.00034294    17.50382681
    6   ->     9     0.00019829    16.67061080
    6   ->     8     0.00018401    13.88210447
    2   ->    12     0.00015109    35.32681275
    5   ->     8     0.00014348    15.98039040
    3   ->    10     0.00011371    23.63926652
    2   ->     9     0.00008139    23.96528546
    4   ->    11     0.00006815    23.59596306
    2   ->    11     0.00006763    27.26891538
    2   ->     7     0.00005527    11.05418919
    2   ->     8     0.00005418    21.17677913
    4   ->    10     0.00005218    22.76220250
    3   ->    11     0.00004677    24.47302709
    1   ->     9     0.00003472    30.36671924
    5   ->    12     0.00002898    30.13042402
    3   ->     9     0.00002671    21.16939717
    3   ->     8     0.00001622    18.38089084
    1   ->     7     0.00001491    17.45562297
    6   ->    12     0.00001242    28.03213809
    1   ->    10     0.00000833    32.83658860
    1   ->     8     0.00000609    27.57821291
    1   ->    11     0.00000529    33.67034916
    6   ->    10     0.00000482    19.14048016
    5   ->    11     0.00000254    22.07252665
    2   ->    10     0.00000195    26.43515481
    6   ->    11     0.00000119    19.97424072
    5   ->    10     0.00000083    21.23876608
    3   ->    12     0.00000078    32.53092446
    4   ->     9     0.00000003    20.29233314

  Energy       2     6.7364002895E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.98670937     5.85780046
    4   ->     7     0.15554770     7.38123687
    3   ->     7     0.04166607     8.25830090
    6   ->     7     0.02037760     3.75951453
    6   ->     8     0.00573664    13.88210447
    4   ->    12     0.00339114    31.65386043
    1   ->    12     0.00333086    41.72824653
    4   ->     9     0.00102053    20.29233314
    2   ->    12     0.00097618    35.32681275
    3   ->    10     0.00056127    23.63926652
    4   ->    11     0.00032550    23.59596306
    5   ->     9     0.00027881    18.76889673
    2   ->    11     0.00025310    27.26891538
    5   ->    12     0.00020209    30.13042402
    6   ->     9     0.00020200    16.67061080
    4   ->    10     0.00015590    22.76220250
    5   ->     8     0.00014517    15.98039040
    1   ->     9     0.00008910    30.36671924
    1   ->    11     0.00008462    33.67034916
    4   ->     8     0.00008404    17.50382681
    3   ->    11     0.00007732    24.47302709
    3   ->     8     0.00007652    18.38089084
    2   ->     7     0.00005810    11.05418919
    6   ->    12     0.00005537    28.03213809
    1   ->    10     0.00003845    32.83658860
    1   ->     7     0.00002764    17.45562297
    2   ->    10     0.00002543    26.43515481
    3   ->    12     0.00001642    32.53092446
    2   ->     8     0.00000955    21.17677913
    6   ->    10     0.00000875    19.14048016
    3   ->     9     0.00000637    21.16939717
    1   ->     8     0.00000404    27.57821291
    6   ->    11     0.00000316    19.97424072
    5   ->    11     0.00000167    22.07252665
    2   ->     9     0.00000147    23.96528546
    5   ->    10     0.00000098    21.23876608

  Energy       3     7.5496300656E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99634068     7.38123687
    5   ->     7     0.07269409     5.85780046
    3   ->     7     0.04473439     8.25830090
    6   ->     8     0.00323907    13.88210447
    6   ->     7     0.00239231     3.75951453
    1   ->    12     0.00097165    41.72824653
    4   ->    12     0.00092962    31.65386043
    4   ->     9     0.00089122    20.29233314
    6   ->     9     0.00078610    16.67061080
    3   ->    10     0.00028847    23.63926652
    2   ->    12     0.00027779    35.32681275
    4   ->     8     0.00014465    17.50382681
    4   ->    11     0.00011175    23.59596306
    2   ->    10     0.00008370    26.43515481
    2   ->    11     0.00008037    27.26891538
    2   ->     9     0.00007135    23.96528546
    4   ->    10     0.00006197    22.76220250
    5   ->    12     0.00005973    30.13042402
    2   ->     8     0.00005400    21.17677913
    1   ->     8     0.00003336    27.57821291
    6   ->    11     0.00002333    19.97424072
    1   ->    11     0.00002111    33.67034916
    6   ->    12     0.00001679    28.03213809
    3   ->    12     0.00001498    32.53092446
    1   ->     9     0.00001260    30.36671924
    5   ->     9     0.00000892    18.76889673
    6   ->    10     0.00000825    19.14048016
    3   ->    11     0.00000543    24.47302709
    3   ->     9     0.00000238    21.16939717
    5   ->    10     0.00000237    21.23876608
    5   ->    11     0.00000152    22.07252665
    2   ->     7     0.00000135    11.05418919
    5   ->     8     0.00000087    15.98039040
    1   ->     7     0.00000015    17.45562297
    1   ->    10     0.00000001    32.83658860
    3   ->     8     0.00000001    18.38089084

  Energy       4     8.4639877129E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99943644     8.25830090
    5   ->     7     0.02958597     5.85780046
    4   ->     7     0.01543674     7.38123687
    6   ->     8     0.00240697    13.88210447
    6   ->     7     0.00198400     3.75951453
    4   ->    12     0.00133584    31.65386043
    1   ->    12     0.00104455    41.72824653
    2   ->    12     0.00041296    35.32681275
    2   ->     7     0.00038948    11.05418919
    3   ->     8     0.00033467    18.38089084
    1   ->    11     0.00021767    33.67034916
    4   ->     9     0.00017112    20.29233314
    5   ->     9     0.00013810    18.76889673
    5   ->     8     0.00013525    15.98039040
    6   ->    10     0.00009772    19.14048016
    3   ->    11     0.00007258    24.47302709
    4   ->    10     0.00006777    22.76220250
    5   ->    12     0.00006773    30.13042402
    1   ->     9     0.00005659    30.36671924
    6   ->    11     0.00004475    19.97424072
    6   ->     9     0.00004097    16.67061080
    2   ->    10     0.00003521    26.43515481
    4   ->     8     0.00002758    17.50382681
    5   ->    10     0.00002674    21.23876608
    6   ->    12     0.00002490    28.03213809
    3   ->    12     0.00001906    32.53092446
    2   ->     9     0.00001779    23.96528546
    4   ->    11     0.00001105    23.59596306
    1   ->     8     0.00000983    27.57821291
    3   ->    10     0.00000968    23.63926652
    5   ->    11     0.00000699    22.07252665
    2   ->    11     0.00000404    27.26891538
    1   ->    10     0.00000352    32.83658860
    3   ->     9     0.00000279    21.16939717
    2   ->     8     0.00000075    21.17677913
    1   ->     7     0.00000020    17.45562297

  Energy       5     1.1089545584E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999991    11.05418919
    6   ->     9     0.00021944    16.67061080
    3   ->     7     0.00017122     8.25830090
    6   ->     8     0.00016600    13.88210447
    3   ->    11     0.00014099    24.47302709
    5   ->     8     0.00011781    15.98039040
    4   ->     9     0.00011399    20.29233314
    5   ->     9     0.00009681    18.76889673
    2   ->     8     0.00008235    21.17677913
    3   ->     8     0.00006357    18.38089084
    4   ->     8     0.00006346    17.50382681
    2   ->     9     0.00004060    23.96528546
    6   ->    11     0.00003298    19.97424072
    5   ->     7     0.00003168     5.85780046
    4   ->    10     0.00002888    22.76220250
    1   ->    11     0.00002761    33.67034916
    2   ->    11     0.00002542    27.26891538
    4   ->    12     0.00002090    31.65386043
    6   ->    10     0.00001836    19.14048016
    2   ->    10     0.00001355    26.43515481
    6   ->     7     0.00001215     3.75951453
    1   ->     9     0.00001073    30.36671924
    1   ->    10     0.00001007    32.83658860
    5   ->    11     0.00000835    22.07252665
    1   ->    12     0.00000721    41.72824653
    5   ->    10     0.00000691    21.23876608
    4   ->    11     0.00000659    23.59596306
    2   ->    12     0.00000618    35.32681275
    3   ->    12     0.00000463    32.53092446
    3   ->    10     0.00000319    23.63926652
    1   ->     7     0.00000259    17.45562297
    6   ->    12     0.00000246    28.03213809
    1   ->     8     0.00000204    27.57821291
    3   ->     9     0.00000075    21.16939717
    5   ->    12     0.00000007    30.13042402
    4   ->     7     0.00000003     7.38123687

  Energy       6     1.4448391176E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99952654    13.88210447
    5   ->     8     0.02815563    15.98039040
    4   ->     9     0.01196890    20.29233314
    2   ->     9     0.00184618    23.96528546
    5   ->     7     0.00133137     5.85780046
    4   ->    12     0.00122424    31.65386043
    1   ->    12     0.00118205    41.72824653
    5   ->     9     0.00083935    18.76889673
    6   ->    10     0.00082002    19.14048016
    4   ->     8     0.00053634    17.50382681
    2   ->    12     0.00049360    35.32681275
    6   ->     9     0.00042819    16.67061080
    5   ->    10     0.00038188    21.23876608
    4   ->     7     0.00032217     7.38123687
    3   ->     8     0.00027535    18.38089084
    3   ->     7     0.00027442     8.25830090
    4   ->    10     0.00023497    22.76220250
    2   ->    11     0.00013759    27.26891538
    3   ->    11     0.00010142    24.47302709
    6   ->     7     0.00009731     3.75951453
    2   ->     7     0.00007995    11.05418919
    4   ->    11     0.00007453    23.59596306
    5   ->    12     0.00006688    30.13042402
    3   ->     9     0.00006210    21.16939717
    1   ->    11     0.00006192    33.67034916
    2   ->    10     0.00005280    26.43515481
    6   ->    11     0.00004552    19.97424072
    6   ->    12     0.00003840    28.03213809
    5   ->    11     0.00003387    22.07252665
    1   ->    10     0.00002535    32.83658860
    3   ->    10     0.00002295    23.63926652
    1   ->     9     0.00001855    30.36671924
    1   ->     7     0.00001304    17.45562297
