# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21306812
    2      -0.15181559
    3       0.20107702
    4       0.27787169
    5       0.26166126
    6       0.19813751
