
  Energy       1     2.3390654815E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99952238     1.93492296
    5   ->     7     0.02812685     4.87485283
    3   ->     7     0.01112058     6.20311424
    4   ->     7     0.00574612     5.87119976
    4   ->     8     0.00174104    17.89946684
    4   ->    11     0.00156999    22.48205466
    1   ->    12     0.00072657    35.64451964
    1   ->    11     0.00066637    32.08535955
    4   ->    12     0.00051573    26.04121475
    5   ->     9     0.00031351    19.20139329
    2   ->    11     0.00027937    26.43237823
    6   ->    11     0.00021787    18.54577786
    3   ->     9     0.00020538    20.52965470
    6   ->     8     0.00020071    13.96319004
    5   ->    10     0.00017496    20.20743678
    6   ->    12     0.00016819    22.10493795
    5   ->    12     0.00015646    25.04486782
    1   ->     8     0.00015082    27.50277174
    3   ->    10     0.00012165    21.53569820
    6   ->    10     0.00011079    17.26750691
    2   ->     9     0.00010747    24.14806380
    5   ->    11     0.00008736    21.48570773
    2   ->    12     0.00006129    29.99153832
    2   ->     7     0.00004743     9.82152334
    1   ->     9     0.00003852    29.80104511
    2   ->    10     0.00003783    25.15410729
    1   ->     7     0.00002294    15.47450466
    5   ->     8     0.00001802    16.90311991
    4   ->    10     0.00001786    21.20378372
    4   ->     9     0.00001522    20.19774022
    3   ->     8     0.00001360    18.23138132
    6   ->     9     0.00000947    16.26146342
    3   ->    11     0.00000890    22.81396914
    3   ->    12     0.00000669    26.37312923
    1   ->    10     0.00000451    30.80708861
    2   ->     8     0.00000109    21.84979042

  Energy       2     5.1630312145E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99613202     4.87485283
    4   ->     7     0.07409187     5.87119976
    3   ->     7     0.04713332     6.20311424
    6   ->     7     0.00271307     1.93492296
    4   ->    11     0.00111934    22.48205466
    4   ->    12     0.00046583    26.04121475
    6   ->     9     0.00043772    16.26146342
    1   ->    11     0.00040682    32.08535955
    1   ->    12     0.00039446    35.64451964
    4   ->     8     0.00036848    17.89946684
    4   ->     9     0.00028677    20.19774022
    6   ->     8     0.00027436    13.96319004
    1   ->     8     0.00020800    27.50277174
    2   ->     8     0.00020229    21.84979042
    6   ->    11     0.00017589    18.54577786
    3   ->    10     0.00017072    21.53569820
    2   ->    11     0.00014905    26.43237823
    6   ->    12     0.00013177    22.10493795
    5   ->    12     0.00008589    25.04486782
    5   ->    10     0.00004418    20.20743678
    5   ->    11     0.00004311    21.48570773
    5   ->     8     0.00003075    16.90311991
    5   ->     9     0.00003022    19.20139329
    6   ->    10     0.00001942    17.26750691
    2   ->     9     0.00001651    24.14806380
    3   ->     9     0.00001636    20.52965470
    2   ->    12     0.00001411    29.99153832
    3   ->     8     0.00001147    18.23138132
    3   ->    11     0.00001085    22.81396914
    2   ->    10     0.00000926    25.15410729
    4   ->    10     0.00000684    21.20378372
    1   ->    10     0.00000500    30.80708861
    1   ->     7     0.00000306    15.47450466
    1   ->     9     0.00000231    29.80104511
    3   ->    12     0.00000128    26.37312923
    2   ->     7     0.00000058     9.82152334

  Energy       3     5.9898971324E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.97553702     5.87119976
    3   ->     7     0.21894631     6.20311424
    5   ->     7     0.01972950     4.87485283
    4   ->    11     0.00048468    22.48205466
    6   ->     9     0.00043699    16.26146342
    6   ->     7     0.00033954     1.93492296
    4   ->     9     0.00025283    20.19774022
    6   ->     8     0.00020251    13.96319004
    1   ->    12     0.00015646    35.64451964
    5   ->     9     0.00014472    19.20139329
    1   ->     8     0.00010944    27.50277174
    5   ->     8     0.00010645    16.90311991
    2   ->     9     0.00010316    24.14806380
    4   ->    12     0.00010291    26.04121475
    2   ->    11     0.00008914    26.43237823
    6   ->    12     0.00008875    22.10493795
    3   ->    10     0.00008542    21.53569820
    3   ->     8     0.00007748    18.23138132
    1   ->    11     0.00006325    32.08535955
    2   ->     8     0.00005498    21.84979042
    3   ->    11     0.00005215    22.81396914
    2   ->     7     0.00002940     9.82152334
    2   ->    10     0.00002708    25.15410729
    4   ->     8     0.00002681    17.89946684
    6   ->    11     0.00002370    18.54577786
    5   ->    11     0.00001953    21.48570773
    4   ->    10     0.00001691    21.20378372
    5   ->    10     0.00001227    20.20743678
    1   ->    10     0.00001081    30.80708861
    6   ->    10     0.00000681    17.26750691
    5   ->    12     0.00000628    25.04486782
    3   ->    12     0.00000450    26.37312923
    3   ->     9     0.00000345    20.52965470
    2   ->    12     0.00000043    29.99153832
    1   ->     7     0.00000034    15.47450466
    1   ->     9     0.00000011    29.80104511

  Energy       4     6.6911476601E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.98539626     6.20311424
    4   ->     7     0.15819497     5.87119976
    5   ->     7     0.06263950     4.87485283
    4   ->    11     0.00362009    22.48205466
    6   ->     7     0.00340420     1.93492296
    4   ->    12     0.00242815    26.04121475
    4   ->     8     0.00240627    17.89946684
    1   ->    11     0.00193004    32.08535955
    6   ->     8     0.00105387    13.96319004
    1   ->     8     0.00088440    27.50277174
    1   ->    12     0.00083453    35.64451964
    6   ->    11     0.00075282    18.54577786
    2   ->     7     0.00072127     9.82152334
    6   ->    12     0.00046798    22.10493795
    2   ->    11     0.00042650    26.43237823
    2   ->    12     0.00038902    29.99153832
    6   ->     9     0.00038397    16.26146342
    5   ->     9     0.00031476    19.20139329
    1   ->     9     0.00024043    29.80104511
    5   ->    11     0.00021532    21.48570773
    5   ->    12     0.00021480    25.04486782
    3   ->     8     0.00019291    18.23138132
    5   ->     8     0.00017154    16.90311991
    3   ->    12     0.00016252    26.37312923
    1   ->    10     0.00013830    30.80708861
    4   ->     9     0.00009114    20.19774022
    2   ->     8     0.00008820    21.84979042
    3   ->    11     0.00004578    22.81396914
    3   ->     9     0.00002448    20.52965470
    1   ->     7     0.00000963    15.47450466
    3   ->    10     0.00000744    21.53569820
    6   ->    10     0.00000497    17.26750691
    5   ->    10     0.00000410    20.20743678
    2   ->     9     0.00000328    24.14806380
    2   ->    10     0.00000061    25.15410729
    4   ->    10     0.00000053    21.20378372

  Energy       5     9.8635737366E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999990     9.82152334
    5   ->     9     0.00022739    19.20139329
    3   ->     7     0.00020867     6.20311424
    4   ->     9     0.00019651    20.19774022
    6   ->     9     0.00012358    16.26146342
    3   ->     8     0.00011920    18.23138132
    6   ->     8     0.00010579    13.96319004
    3   ->    12     0.00008183    26.37312923
    5   ->     8     0.00008134    16.90311991
    2   ->    10     0.00007351    25.15410729
    3   ->    10     0.00005524    21.53569820
    1   ->     9     0.00005389    29.80104511
    2   ->     8     0.00003088    21.84979042
    4   ->    12     0.00002907    26.04121475
    2   ->    12     0.00002130    29.99153832
    2   ->     9     0.00002068    24.14806380
    3   ->     9     0.00001968    20.52965470
    1   ->     8     0.00001683    27.50277174
    4   ->     8     0.00001504    17.89946684
    1   ->     7     0.00001258    15.47450466
    1   ->    11     0.00001087    32.08535955
    3   ->    11     0.00000942    22.81396914
    4   ->     7     0.00000866     5.87119976
    5   ->    11     0.00000801    21.48570773
    4   ->    11     0.00000797    22.48205466
    1   ->    10     0.00000742    30.80708861
    5   ->     7     0.00000716     4.87485283
    6   ->     7     0.00000423     1.93492296
    4   ->    10     0.00000384    21.20378372
    6   ->    10     0.00000279    17.26750691
    2   ->    11     0.00000240    26.43237823
    5   ->    10     0.00000183    20.20743678
    1   ->    12     0.00000171    35.64451964
    6   ->    12     0.00000076    22.10493795
    5   ->    12     0.00000019    25.04486782
    6   ->    11     0.00000004    18.54577786

  Energy       6     1.4130038212E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99997333    13.96319004
    5   ->     8     0.00663879    16.90311991
    4   ->     8     0.00192291    17.89946684
    6   ->     9     0.00174120    16.26146342
    4   ->     9     0.00106570    20.19774022
    2   ->    10     0.00060350    25.15410729
    5   ->    10     0.00057480    20.20743678
    6   ->    11     0.00050487    18.54577786
    6   ->    10     0.00037232    17.26750691
    4   ->    10     0.00033386    21.20378372
    4   ->    11     0.00025122    22.48205466
    1   ->    11     0.00020226    32.08535955
    4   ->    12     0.00018768    26.04121475
    2   ->     9     0.00011923    24.14806380
    5   ->     9     0.00011816    19.20139329
    3   ->    12     0.00008710    26.37312923
    3   ->    11     0.00006574    22.81396914
    6   ->    12     0.00006436    22.10493795
    1   ->    12     0.00005903    35.64451964
    3   ->     8     0.00005872    18.23138132
    5   ->     7     0.00004943     4.87485283
    2   ->    12     0.00004839    29.99153832
    3   ->     7     0.00004393     6.20311424
    4   ->     7     0.00004311     5.87119976
    2   ->     7     0.00004124     9.82152334
    1   ->     9     0.00002136    29.80104511
    1   ->    10     0.00001818    30.80708861
    1   ->     7     0.00001085    15.47450466
    3   ->     9     0.00000946    20.52965470
    6   ->     7     0.00000552     1.93492296
    2   ->     8     0.00000359    21.84979042
    5   ->    12     0.00000281    25.04486782
    1   ->     8     0.00000276    27.50277174
