# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16350776
    2      -0.17892353
    3       0.21504901
    4       0.29514323
    5       0.28992147
    6       0.21530206
