
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.031       0.0686098        6   ->     7  
       2      3.841       0.0142871        5   ->     7  
       3      4.166       0.0410746        4   ->     7  
       4      5.299       0.0006204        3   ->     7  
       5      8.573       0.0860307        6   ->     8  
       6      9.559       0.0027792        2   ->     7  
       7     10.382       0.0063809        5   ->     8  
       8     10.707       0.4693070        4   ->     8  
       9     11.840       0.0011155        3   ->     8  
      10     13.731       0.0007423        1   ->     7  
      11     16.100       0.0400023        2   ->     8  
      12     16.670       0.0186241        6   ->     9  
      13     18.479       0.0564548        5   ->     9  
      14     18.615       0.0046771        6   ->    10  
      15     18.804       0.1584398        4   ->     9  
      16     19.071       0.0135605        6   ->    11  
      17     19.937       0.1736913        3   ->     9  
      18     20.272       0.2790492        1   ->     8  
      19     20.425       0.3695014        5   ->    10  
      20     20.750       0.0998778        4   ->    10  
      21     20.881       0.2241826        5   ->    11  
      22     21.205       0.0207248        4   ->    11  
      23     21.883       0.2408942        3   ->    10  
      24     22.339       0.0298201        3   ->    11  
      25     22.612       0.0109850        6   ->    12  
      26     24.197       0.0002666        2   ->     9  
      27     24.421       0.2246858        5   ->    12  
      28     24.746       0.0826708        4   ->    12  
      29     25.879       0.3165107        3   ->    12  
      30     26.143       0.1991356        2   ->    10  
      31     26.598       0.5399390        2   ->    11  
      32     28.369       0.4037702        1   ->     9  
      33     30.139       0.0767315        2   ->    12  
      34     30.315       0.0230175        1   ->    10  
      35     30.771       0.0038489        1   ->    11  
      36     34.311       0.2300667        1   ->    12  

