# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02753009
    2      -0.06714121
    3       0.25812157
    4       0.29788776
    5       0.27888347
    6       0.25977850
