# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06575273
    2      -0.12091830
    3       0.30448487
    4       0.29295454
    5       0.28819620
    6       0.30103542
