# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.26524565
    2      -0.11603305
    3       0.17769772
    4       0.24802406
    5       0.24763642
    6       0.17742920
