
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.088       0.0754150        6   ->     7  
       2      3.922       0.0069825        5   ->     7  
       3      4.359       0.0420377        4   ->     7  
       4      5.267       0.0000717        3   ->     7  
       5      8.303       0.0788704        6   ->     8  
       6      9.684       0.0019365        2   ->     7  
       7     10.137       0.0022067        5   ->     8  
       8     10.574       0.4986138        4   ->     8  
       9     11.482       0.0010781        3   ->     8  
      10     13.770       0.0007289        1   ->     7  
      11     15.899       0.0409941        2   ->     8  
      12     16.226       0.0098785        6   ->     9  
      13     17.399       0.0058661        6   ->    10  
      14     18.060       0.1018374        5   ->     9  
      15     18.349       0.0055386        6   ->    11  
      16     18.497       0.1676320        4   ->     9  
      17     19.232       0.4581950        5   ->    10  
      18     19.405       0.1509997        3   ->     9  
      19     19.670       0.0457796        4   ->    10  
      20     19.985       0.2621427        1   ->     8  
      21     20.182       0.1436823        5   ->    11  
      22     20.578       0.1998555        3   ->    10  
      23     20.620       0.0350513        4   ->    11  
      24     21.527       0.0540679        3   ->    11  
      25     22.190       0.0097792        6   ->    12  
      26     23.822       0.0056657        2   ->     9  
      27     24.024       0.1851115        5   ->    12  
      28     24.461       0.0957768        4   ->    12  
      29     24.995       0.1678037        2   ->    10  
      30     25.369       0.3192763        3   ->    12  
      31     25.945       0.5413042        2   ->    11  
      32     27.908       0.3790559        1   ->     9  
      33     29.081       0.0226253        1   ->    10  
      34     29.786       0.0753218        2   ->    12  
      35     30.030       0.0029020        1   ->    11  
      36     33.872       0.2390930        1   ->    12  

