# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.26716311
    2      -0.10632463
    3       0.16926731
    4       0.24615538
    5       0.25011189
    6       0.17362694
