
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.991        0.02774422         6   ->     7        0.992       2.294      S
      3.941        0.01435162         5   ->     7        0.998       3.793      S
      4.922        0.06247090         4   ->     7        0.999       4.557      S
      5.515        0.00312302         3   ->     7        1.000       5.476      S
      9.586        0.00346814         2   ->     7        1.000       9.551      S
     10.324        0.03562860         6   ->     8        0.998      10.108      S
     11.615        0.00104463         5   ->     8        1.000      11.607      S
     13.301        0.00385356         3   ->     8        1.000      13.291      S
