# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21118663
    2      -0.10074403
    3       0.18059665
    4       0.25348290
    5       0.25915987
    6       0.19631799
