
  Energy       1     4.5232995882E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99976676     4.38755069
    5   ->     7     0.02158202     6.20289447
    4   ->     8     0.00061625    16.97696325
    6   ->     9     0.00036535    19.05787834
    4   ->     7     0.00015434     8.09056133
    1   ->    12     0.00014046    46.49838421
    3   ->     7     0.00013742     8.82585793
    5   ->     9     0.00011514    20.87322212
    2   ->     9     0.00010119    26.23764234
    4   ->    12     0.00009958    36.41562344
    3   ->     9     0.00008942    23.49618558
    6   ->    10     0.00008880    19.71715797
    2   ->     8     0.00007118    20.45371660
    5   ->    10     0.00004338    21.53250175
    6   ->    11     0.00004228    20.89731099
    3   ->    11     0.00004159    25.33561822
    2   ->    12     0.00003807    39.89237680
    2   ->     7     0.00003332    11.56731469
    4   ->     9     0.00002855    22.76088898
    1   ->     8     0.00002286    27.05972402
    4   ->    11     0.00001205    24.60032162
    5   ->    11     0.00001148    22.71265476
    1   ->    10     0.00001117    33.50292938
    2   ->    10     0.00001024    26.89692197
    1   ->     7     0.00001002    18.17332210
    6   ->     8     0.00000973    13.27395261
    2   ->    11     0.00000935    28.07707498
    5   ->    12     0.00000830    34.52795658
    5   ->     8     0.00000820    15.08929638
    3   ->     8     0.00000758    17.71225984
    4   ->    10     0.00000697    23.42016861
    3   ->    10     0.00000469    24.15546521
    6   ->    12     0.00000442    32.71261280
    1   ->     9     0.00000374    32.84364975
    3   ->    12     0.00000057    37.15092004
    1   ->    11     0.00000002    34.68308239

  Energy       2     7.2832798326E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.97477428     6.20289447
    4   ->     7     0.22238396     8.09056133
    3   ->     7     0.01478582     8.82585793
    6   ->     7     0.00965635     4.38755069
    6   ->     8     0.00525287    13.27395261
    1   ->    12     0.00344118    46.49838421
    4   ->    12     0.00262814    36.41562344
    2   ->    12     0.00102797    39.89237680
    3   ->    10     0.00056020    24.15546521
    5   ->     9     0.00053173    20.87322212
    4   ->     9     0.00032159    22.76088898
    3   ->     9     0.00030033    23.49618558
    3   ->     8     0.00028651    17.71225984
    5   ->    12     0.00027307    34.52795658
    2   ->     7     0.00023983    11.56731469
    4   ->    10     0.00022912    23.42016861
    4   ->     8     0.00022561    16.97696325
    6   ->    10     0.00016358    19.71715797
    2   ->    11     0.00014948    28.07707498
    5   ->     8     0.00011707    15.08929638
    5   ->    10     0.00011549    21.53250175
    4   ->    11     0.00010682    24.60032162
    1   ->     9     0.00007923    32.84364975
    1   ->    10     0.00006424    33.50292938
    1   ->     7     0.00005097    18.17332210
    5   ->    11     0.00004590    22.71265476
    6   ->    12     0.00004350    32.71261280
    1   ->    11     0.00003308    34.68308239
    2   ->     9     0.00002818    26.23764234
    2   ->     8     0.00002803    20.45371660
    6   ->     9     0.00002209    19.05787834
    1   ->     8     0.00002157    27.05972402
    2   ->    10     0.00001816    26.89692197
    3   ->    11     0.00001144    25.33561822
    3   ->    12     0.00000421    37.15092004
    6   ->    11     0.00000103    20.89731099

  Energy       3     8.3939346211E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99115434     8.09056133
    5   ->     7     0.10925644     6.20289447
    3   ->     7     0.07470729     8.82585793
    6   ->     8     0.00925255    13.27395261
    1   ->    12     0.00185858    46.49838421
    6   ->     7     0.00154781     4.38755069
    4   ->    12     0.00133961    36.41562344
    4   ->     9     0.00082958    22.76088898
    2   ->    12     0.00057306    39.89237680
    6   ->     9     0.00047949    19.05787834
    4   ->    10     0.00040460    23.42016861
    3   ->    10     0.00038120    24.15546521
    5   ->     9     0.00015766    20.87322212
    2   ->    11     0.00014689    28.07707498
    5   ->    12     0.00014623    34.52795658
    3   ->     9     0.00011179    23.49618558
    6   ->    10     0.00008104    19.71715797
    5   ->    10     0.00007996    21.53250175
    2   ->     9     0.00006209    26.23764234
    2   ->     8     0.00005999    20.45371660
    4   ->    11     0.00004563    24.60032162
    1   ->     8     0.00004276    27.05972402
    6   ->    12     0.00002353    32.71261280
    6   ->    11     0.00002317    20.89731099
    3   ->     8     0.00002052    17.71225984
    1   ->     9     0.00002030    32.84364975
    5   ->    11     0.00001662    22.71265476
    1   ->     7     0.00001391    18.17332210
    1   ->    11     0.00001248    34.68308239
    1   ->    10     0.00000969    33.50292938
    2   ->     7     0.00000644    11.56731469
    3   ->    12     0.00000378    37.15092004
    5   ->     8     0.00000191    15.08929638
    3   ->    11     0.00000088    25.33561822
    4   ->     8     0.00000078    16.97696325
    2   ->    10     0.00000006    26.89692197

  Energy       4     8.9215497012E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99920406     8.82585793
    4   ->     7     0.03332285     8.09056133
    5   ->     7     0.02180479     6.20289447
    6   ->     8     0.00207422    13.27395261
    1   ->    12     0.00059061    46.49838421
    4   ->    12     0.00050558    36.41562344
    6   ->     7     0.00049200     4.38755069
    2   ->     7     0.00028698    11.56731469
    3   ->     8     0.00025780    17.71225984
    2   ->    12     0.00021151    39.89237680
    5   ->     9     0.00014511    20.87322212
    4   ->    10     0.00008988    23.42016861
    3   ->    11     0.00007968    25.33561822
    6   ->    10     0.00005704    19.71715797
    1   ->    11     0.00005461    34.68308239
    1   ->     9     0.00004711    32.84364975
    5   ->    12     0.00004706    34.52795658
    6   ->    11     0.00003609    20.89731099
    4   ->     8     0.00003140    16.97696325
    1   ->     8     0.00002516    27.05972402
    2   ->    10     0.00002458    26.89692197
    4   ->     9     0.00002399    22.76088898
    3   ->    10     0.00002247    24.15546521
    5   ->    10     0.00001970    21.53250175
    6   ->    12     0.00001311    32.71261280
    2   ->     8     0.00001260    20.45371660
    5   ->     8     0.00001195    15.08929638
    6   ->     9     0.00000997    19.05787834
    3   ->    12     0.00000452    37.15092004
    3   ->     9     0.00000417    23.49618558
    5   ->    11     0.00000193    22.71265476
    1   ->     7     0.00000142    18.17332210
    2   ->     9     0.00000111    26.23764234
    2   ->    11     0.00000074    28.07707498
    1   ->    10     0.00000043    33.50292938
    4   ->    11     0.00000019    24.60032162

  Energy       5     1.1601713060E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999963    11.56731469
    6   ->     8     0.00074362    13.27395261
    3   ->     8     0.00028898    17.71225984
    6   ->     9     0.00022713    19.05787834
    4   ->     9     0.00012077    22.76088898
    3   ->     7     0.00011692     8.82585793
    5   ->     7     0.00010453     6.20289447
    5   ->     8     0.00010225    15.08929638
    3   ->    11     0.00004274    25.33561822
    2   ->    11     0.00003705    28.07707498
    5   ->     9     0.00003663    20.87322212
    4   ->     8     0.00003662    16.97696325
    6   ->    10     0.00003425    19.71715797
    2   ->    10     0.00003178    26.89692197
    2   ->     8     0.00003166    20.45371660
    4   ->    12     0.00002500    36.41562344
    1   ->    11     0.00002304    34.68308239
    2   ->     9     0.00002272    26.23764234
    1   ->     9     0.00001928    32.84364975
    1   ->    12     0.00001334    46.49838421
    3   ->    10     0.00001196    24.15546521
    6   ->     7     0.00001032     4.38755069
    4   ->    10     0.00000915    23.42016861
    6   ->    11     0.00000895    20.89731099
    2   ->    12     0.00000753    39.89237680
    3   ->     9     0.00000578    23.49618558
    4   ->    11     0.00000381    24.60032162
    4   ->     7     0.00000266     8.09056133
    1   ->     8     0.00000227    27.05972402
    5   ->    12     0.00000140    34.52795658
    3   ->    12     0.00000096    37.15092004
    6   ->    12     0.00000094    32.71261280
    5   ->    10     0.00000085    21.53250175
    5   ->    11     0.00000015    22.71265476
    1   ->    10     0.00000002    33.50292938
    1   ->     7     0.00000001    18.17332210

  Energy       6     1.3991849659E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99931282    13.27395261
    5   ->     8     0.03617696    15.08929638
    4   ->     9     0.00599614    22.76088898
    4   ->    10     0.00331562    23.42016861
    5   ->     7     0.00227522     6.20289447
    6   ->     9     0.00171290    19.05787834
    4   ->     8     0.00158552    16.97696325
    4   ->     7     0.00146567     8.09056133
    2   ->     9     0.00112301    26.23764234
    1   ->    12     0.00105714    46.49838421
    2   ->    10     0.00085842    26.89692197
    6   ->    10     0.00080902    19.71715797
    5   ->    10     0.00071788    21.53250175
    4   ->    12     0.00064969    36.41562344
    2   ->     7     0.00050261    11.56731469
    2   ->    12     0.00046738    39.89237680
    3   ->     8     0.00036419    17.71225984
    5   ->     9     0.00018213    20.87322212
    3   ->     7     0.00013999     8.82585793
    2   ->    11     0.00007902    28.07707498
    1   ->    11     0.00007528    34.68308239
    5   ->    12     0.00007126    34.52795658
    4   ->    11     0.00005093    24.60032162
    5   ->    11     0.00004242    22.71265476
    6   ->     7     0.00003878     4.38755069
    6   ->    12     0.00003443    32.71261280
    1   ->     9     0.00002199    32.84364975
    3   ->    11     0.00001627    25.33561822
    3   ->     9     0.00000884    23.49618558
    2   ->     8     0.00000400    20.45371660
    6   ->    11     0.00000283    20.89731099
    1   ->     7     0.00000282    18.17332210
    1   ->    10     0.00000265    33.50292938
