# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.12923367
    2      -0.13307710
    3       0.23076725
    4       0.26938550
    5       0.30059424
    6       0.20309644
