# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25414424
    2      -0.09540609
    3       0.17501170
    4       0.24545776
    5       0.24619242
    6       0.17459997
