# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14009095
    2      -0.13774742
    3       0.22650658
    4       0.26852172
    5       0.30031856
    6       0.20230961
