# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.12186321
    2      -0.14924146
    3       0.21677737
    4       0.30785360
    5       0.27595796
    6       0.22678932
