# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.23925312
    2      -0.11632330
    3       0.18425722
    4       0.24671921
    5       0.26122890
    6       0.18486484
