# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.13024747
    2      -0.16779242
    3       0.21450420
    4       0.30196029
    5       0.28970941
    6       0.23137105
