# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05164601
    2      -0.09148773
    3       0.28473348
    4       0.29141073
    5       0.29291593
    6       0.27407361
