# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.00937417
    2      -0.10204354
    3       0.25041575
    4       0.28486795
    5       0.29949425
    6       0.27663976
