
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.008       0.0594225        6   ->     7  
       2      3.786       0.0172903        5   ->     7  
       3      4.186       0.0433292        4   ->     7  
       4      5.197       0.0019943        3   ->     7  
       5      8.689       0.0837059        6   ->     8  
       6      9.494       0.0028730        2   ->     7  
       7     10.467       0.0010735        5   ->     8  
       8     10.868       0.4838022        4   ->     8  
       9     11.878       0.0042728        3   ->     8  
      10     13.715       0.0011378        1   ->     7  
      11     16.140       0.0186834        6   ->     9  
      12     16.176       0.0359324        2   ->     8  
      13     17.112       0.0197687        6   ->    10  
      14     17.608       0.0132745        6   ->    11  
      15     17.918       0.0937787        5   ->     9  
      16     18.318       0.1763323        4   ->     9  
      17     18.890       0.4438812        5   ->    10  
      18     19.290       0.0649230        4   ->    10  
      19     19.328       0.1349236        3   ->     9  
      20     19.386       0.1350643        5   ->    11  
      21     19.786       0.0065690        4   ->    11  
      22     20.301       0.1827389        3   ->    10  
      23     20.396       0.2888850        1   ->     8  
      24     20.797       0.0592972        3   ->    11  
      25     22.288       0.0239209        6   ->    12  
      26     23.626       0.0954973        2   ->     9  
      27     24.065       0.1558988        5   ->    12  
      28     24.466       0.0940992        4   ->    12  
      29     24.598       0.1603335        2   ->    10  
      30     25.094       0.4113868        2   ->    11  
      31     25.476       0.3519517        3   ->    12  
      32     27.847       0.3151501        1   ->     9  
      33     28.819       0.0287658        1   ->    10  
      34     29.315       0.0883624        1   ->    11  
      35     29.774       0.0861289        2   ->    12  
      36     33.994       0.2167222        1   ->    12  

