# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06735812
    2      -0.11515805
    3       0.29634574
    4       0.28951683
    5       0.29763011
    6       0.29902348
