# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04700403
    2      -0.10773848
    3       0.27556255
    4       0.28927515
    5       0.29493325
    6       0.29497156
