
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      3.040       0.0245371        6   ->     7  
       2      5.026       0.1406748        5   ->     7  
       3      6.365       0.0198468        4   ->     7  
       4      7.563       0.0172383        3   ->     7  
       5     10.352       0.0077243        2   ->     7  
       6     13.179       0.2254584        6   ->     8  
       7     15.166       0.0608556        5   ->     8  
       8     16.505       0.2227117        4   ->     8  
       9     16.626       0.0040242        1   ->     7  
      10     17.313       0.1667079        6   ->     9  
      11     17.702       0.0538985        3   ->     8  
      12     18.648       0.1488266        6   ->    10  
      13     19.300       0.1379896        5   ->     9  
      14     19.849       0.0144319        6   ->    11  
      15     20.492       0.0687266        2   ->     8  
      16     20.635       0.0255902        5   ->    10  
      17     20.639       0.1711216        4   ->     9  
      18     21.836       0.0090396        5   ->    11  
      19     21.836       0.0295085        3   ->     9  
      20     21.974       0.0153060        4   ->    10  
      21     23.171       0.1491198        3   ->    10  
      22     23.175       0.0254744        4   ->    11  
      23     24.372       0.4115206        3   ->    11  
      24     24.567       0.0273421        6   ->    12  
      25     24.626       0.1662490        2   ->     9  
      26     25.961       0.2290662        2   ->    10  
      27     26.553       0.0244868        5   ->    12  
      28     26.766       0.1336694        1   ->     8  
      29     27.162       0.1599147        2   ->    11  
      30     27.893       0.7525428        4   ->    12  
      31     29.090       0.0584616        3   ->    12  
      32     30.900       0.1565625        1   ->     9  
      33     31.880       0.2997491        2   ->    12  
      34     32.235       0.2247129        1   ->    10  
      35     33.436       0.2519081        1   ->    11  
      36     38.153       0.7814926        1   ->    12  

