# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24717770
    2      -0.11047363
    3       0.18580392
    4       0.25316760
    5       0.24429250
    6       0.18003191
