          36           8
     1   S    1.1515484946E-01
 -9.2314949847E-01  2.2307175819E-01  9.5394224074E-03 -4.9117760701E-02 -1.2390074754E-02  1.6402097918E-02
  1.5647330055E-02  1.6982472968E-02  4.4214081669E-03  2.3537585794E-02  1.0865892505E-03 -2.2746460770E-03
 -2.3186067131E-02 -2.1799252974E-04 -1.0664409485E-02  1.0421336612E-02  4.7936359866E-03 -6.3457830159E-03
 -5.2389393258E-03 -3.4882058379E-03  1.0406812184E-02 -1.1259630414E-02 -6.2096404881E-03 -3.7899671099E-04
  2.0182325139E-03 -2.4809263138E-03 -1.0293714397E-02  5.0181257251E-03 -2.3470400596E-03 -2.9599860768E-02
  4.1263473373E-03  6.9405658797E-04  1.5961593022E-02 -2.1860266013E-03  4.6602554623E-03 -2.7854518231E-02
     2   S    2.2224705282E-01
 -9.8919752680E-02 -8.2176635991E-01  4.1105848344E-01 -1.9816788888E-01 -3.2450553886E-03  5.1797771105E-02
  1.1829234928E-02 -1.0530727865E-02  3.9770560365E-03  6.0282979353E-03  7.1710955225E-03  9.4883617509E-03
 -6.2240687731E-03 -7.7258691267E-03  6.3916537795E-03 -7.3934886397E-03 -1.0380211505E-03 -2.6446977958E-03
 -2.6453575377E-03 -5.6462631117E-03  1.9881376755E-02 -1.8218905527E-02  5.6879324811E-03 -9.4734559189E-05
  5.6019956669E-03 -1.9003093435E-03 -1.2648049794E-02  7.1334014178E-03  3.4741373953E-03 -5.5631943015E-02
  6.9340812266E-03 -4.1224355221E-03  2.7188850992E-02 -3.1703602771E-03  1.0250748259E-02 -4.7440025060E-02
     3   S    2.4260700417E-01
 -4.2045091806E-02 -3.2444163787E-01 -9.0088041033E-01 -1.7024835641E-01  9.9854617590E-03  5.2590644308E-02
 -7.7163828579E-03 -2.4480109110E-02 -1.3711239634E-03 -1.1883961556E-02 -3.6601100784E-04  6.0977722279E-03
  1.1976811180E-02 -3.7758495342E-03  1.8582676507E-02 -1.1382881280E-02 -8.8798203711E-04 -4.1819736130E-03
 -1.9389687627E-03 -8.5639241666E-03  1.9997199761E-02 -1.4026215512E-02  1.7976942149E-02  8.7589831907E-03
  5.4713981545E-03 -5.1650518213E-04 -1.0578795930E-02  2.7640575722E-03  6.3724280892E-03 -3.4719049855E-02
  6.4412781664E-03 -3.9045938699E-03  1.4913984918E-02  8.7655089981E-04  1.7320197336E-03 -3.0419361124E-02
     4   S    2.8359238551E-01
  4.1093571535E-02  1.7667211771E-01  6.9941443279E-02 -9.5521100834E-01  1.0285188403E-02 -4.6721492999E-02
 -1.1295484151E-02  1.1957642004E-03 -3.0043008854E-03 -8.3142099269E-03 -1.4539593711E-02 -1.3313669144E-02
  1.0083817499E-02  4.4854051135E-03 -2.4049552146E-03  1.7402338709E-03  2.4301734341E-03 -4.1545070015E-03
  1.6819412087E-03  5.7490188149E-03 -8.9965155400E-03  4.2627213964E-04 -2.2589464838E-03 -9.7893866753E-04
 -4.2816706856E-03 -3.2354864394E-03  2.2253485898E-03 -5.9713657388E-03 -3.2642361690E-03  4.3852471967E-02
 -5.4434601859E-03  2.3931278213E-03 -2.2834931141E-02 -1.1736923344E-03 -1.4560794557E-02  3.4197942992E-02
     5   S    3.8229261257E-01
