# MULLIKEN CHARGES of excited state S 2
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15044493
    2      -0.03793964
    3       0.18074167
    4       0.26374000
    5       0.26328548
    6       0.17972757
