# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24739659
    2      -0.12361429
    3       0.18728068
    4       0.24553869
    5       0.26062024
    6       0.18277808
