# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.20009190
    2      -0.14452027
    3       0.19011047
    4       0.28577080
    5       0.25890018
    6       0.20964692
