
  Energy       1     2.4200772920E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99775404     1.85739990
    5   ->     7     0.05666200     4.18410796
    4   ->     7     0.03031581     4.71824323
    4   ->     8     0.01749390    13.18009469
    3   ->     7     0.00563749     5.39683959
    6   ->     8     0.00373556    10.31925136
    1   ->     8     0.00219222    22.63855394
    2   ->     8     0.00059613    18.03774220
    6   ->     9     0.00027832    16.02779807
    5   ->    11     0.00027625    19.96058536
    3   ->    10     0.00022064    20.97417185
    1   ->     9     0.00018218    28.34710065
    1   ->    12     0.00015602    33.85256830
    4   ->     9     0.00010515    18.88864140
    3   ->     8     0.00009720    13.85869105
    2   ->    10     0.00009040    25.15322301
    2   ->     9     0.00008166    23.74628891
    5   ->    12     0.00006774    23.85997378
    2   ->     7     0.00006454     9.57589074
    3   ->     9     0.00005474    19.56723776
    6   ->    12     0.00005287    21.53326571
    5   ->    10     0.00004614    19.76144023
    1   ->     7     0.00004460    14.17670248
    3   ->    12     0.00003702    25.07270540
    6   ->    10     0.00003488    17.43473217
    5   ->     8     0.00002740    12.64595942
    4   ->    11     0.00002040    20.49472063
    4   ->    12     0.00002029    24.39410904
    3   ->    11     0.00001656    21.17331699
    6   ->    11     0.00001462    17.63387730
    2   ->    11     0.00000832    25.35236814
    4   ->    10     0.00000645    20.29557550
    1   ->    10     0.00000643    29.75403475
    5   ->     9     0.00000342    18.35450613
    1   ->    11     0.00000094    29.95317988
    2   ->    12     0.00000090    29.25175655

  Energy       2     4.4038874955E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.97174792     4.18410796
    4   ->     7     0.23588229     4.71824323
    3   ->     7     0.00525784     5.39683959
    6   ->     7     0.00453874     1.85739990
    4   ->     8     0.00385990    13.18009469
    6   ->     8     0.00126395    10.31925136
    1   ->     8     0.00066792    22.63855394
    4   ->     9     0.00033421    18.88864140
    5   ->    11     0.00027440    19.96058536
    2   ->     8     0.00027049    18.03774220
    3   ->    11     0.00016227    21.17331699
    6   ->    10     0.00011990    17.43473217
    2   ->    10     0.00011590    25.15322301
    5   ->    10     0.00010525    19.76144023
    6   ->    11     0.00005480    17.63387730
    4   ->    10     0.00004982    20.29557550
    3   ->     8     0.00004816    13.85869105
    6   ->     9     0.00004498    16.02779807
    2   ->    11     0.00003289    25.35236814
    4   ->    11     0.00002992    20.49472063
    6   ->    12     0.00002861    21.53326571
    3   ->     9     0.00002671    19.56723776
    4   ->    12     0.00002125    24.39410904
    1   ->    12     0.00001521    33.85256830
    2   ->     9     0.00001442    23.74628891
    3   ->    12     0.00001373    25.07270540
    2   ->     7     0.00001350     9.57589074
    2   ->    12     0.00000406    29.25175655
    3   ->    10     0.00000359    20.97417185
    1   ->     7     0.00000156    14.17670248
    5   ->    12     0.00000140    23.85997378
    5   ->     8     0.00000134    12.64595942
    1   ->     9     0.00000050    28.34710065
    1   ->    10     0.00000015    29.75403475
    5   ->     9     0.00000008    18.35450613
    1   ->    11     0.00000003    29.95317988

  Energy       3     4.9993894234E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.97941989     4.71824323
    5   ->     7     0.15436791     4.18410796
    3   ->     7     0.12851125     5.39683959
    4   ->     8     0.01671090    13.18009469
    6   ->     7     0.00934920     1.85739990
    6   ->     8     0.00450007    10.31925136
    1   ->     8     0.00210063    22.63855394
    2   ->     8     0.00064151    18.03774220
    4   ->     9     0.00034572    18.88864140
    6   ->     9     0.00031372    16.02779807
    6   ->    10     0.00023132    17.43473217
    5   ->    10     0.00012047    19.76144023
    3   ->     8     0.00011114    13.85869105
    3   ->    11     0.00010583    21.17331699
    3   ->     9     0.00009195    19.56723776
    6   ->    12     0.00007033    21.53326571
    5   ->     8     0.00006971    12.64595942
    1   ->    12     0.00006901    33.85256830
    4   ->    10     0.00005984    20.29557550
    4   ->    12     0.00004982    24.39410904
    2   ->    10     0.00004597    25.15322301
    1   ->     9     0.00003963    28.34710065
    5   ->     9     0.00003915    18.35450613
    4   ->    11     0.00002546    20.49472063
    2   ->    11     0.00001852    25.35236814
    2   ->     7     0.00001783     9.57589074
    1   ->     7     0.00001104    14.17670248
    2   ->     9     0.00000954    23.74628891
    6   ->    11     0.00000616    17.63387730
    3   ->    10     0.00000292    20.97417185
    1   ->    11     0.00000275    29.95317988
    2   ->    12     0.00000201    29.25175655
    5   ->    12     0.00000199    23.85997378
    1   ->    10     0.00000028    29.75403475
    3   ->    12     0.00000022    25.07270540
    5   ->    11     0.00000018    19.96058536

  Energy       4     5.5301536724E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99830662     5.39683959
    4   ->     7     0.05324310     4.71824323
    5   ->     7     0.02146287     4.18410796
    4   ->     8     0.00844565    13.18009469
    6   ->     7     0.00298461     1.85739990
    6   ->     8     0.00259882    10.31925136
    1   ->     8     0.00111996    22.63855394
    2   ->     8     0.00020982    18.03774220
    4   ->     9     0.00018249    18.88864140
    3   ->     8     0.00014734    13.85869105
    2   ->     7     0.00014583     9.57589074
    3   ->    12     0.00010976    25.07270540
    2   ->     9     0.00009601    23.74628891
    6   ->     9     0.00008743    16.02779807
    5   ->    10     0.00008520    19.76144023
    4   ->    12     0.00007801    24.39410904
    5   ->    11     0.00005353    19.96058536
    5   ->     8     0.00005107    12.64595942
    1   ->    10     0.00004954    29.75403475
    6   ->    10     0.00002591    17.43473217
    6   ->    12     0.00002480    21.53326571
    4   ->    11     0.00002079    20.49472063
    2   ->    12     0.00001362    29.25175655
    5   ->    12     0.00001305    23.85997378
    5   ->     9     0.00001010    18.35450613
    4   ->    10     0.00000888    20.29557550
    6   ->    11     0.00000684    17.63387730
    3   ->    10     0.00000656    20.97417185
    2   ->    10     0.00000410    25.15322301
    1   ->    11     0.00000386    29.95317988
    1   ->     9     0.00000346    28.34710065
    3   ->     9     0.00000220    19.56723776
    2   ->    11     0.00000056    25.35236814
    1   ->    12     0.00000027    33.85256830
    3   ->    11     0.00000002    21.17331699
    1   ->     7     0.00000002    14.17670248

  Energy       5     9.6064670636E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999956     9.57589074
    6   ->     8     0.00087152    10.31925136
    5   ->    10     0.00027363    19.76144023
    3   ->     9     0.00015304    19.56723776
    2   ->    11     0.00008480    25.35236814
    3   ->     8     0.00007960    13.85869105
    4   ->     8     0.00006644    13.18009469
    4   ->    11     0.00005589    20.49472063
    6   ->    10     0.00004001    17.43473217
    2   ->    10     0.00002845    25.15322301
    5   ->     9     0.00002819    18.35450613
    4   ->    12     0.00002404    24.39410904
    3   ->     7     0.00002222     5.39683959
    3   ->    12     0.00001992    25.07270540
    1   ->    12     0.00001968    33.85256830
    4   ->    10     0.00001837    20.29557550
    2   ->    12     0.00001640    29.25175655
    5   ->     8     0.00001444    12.64595942
    1   ->     8     0.00001410    22.63855394
    1   ->    10     0.00001393    29.75403475
    5   ->    11     0.00000946    19.96058536
    4   ->     9     0.00000702    18.88864140
    3   ->    11     0.00000529    21.17331699
    6   ->    12     0.00000380    21.53326571
    1   ->    11     0.00000352    29.95317988
    5   ->     7     0.00000271     4.18410796
    2   ->     8     0.00000243    18.03774220
    6   ->     9     0.00000242    16.02779807
    6   ->     7     0.00000211     1.85739990
    3   ->    10     0.00000193    20.97417185
    4   ->     7     0.00000163     4.71824323
    5   ->    12     0.00000145    23.85997378
    1   ->     7     0.00000125    14.17670248
    2   ->     9     0.00000069    23.74628891
    6   ->    11     0.00000055    17.63387730
    1   ->     9     0.00000001    28.34710065

  Energy       6     1.0471645489E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99965079    10.31925136
    4   ->     8     0.02639062    13.18009469
    1   ->     8     0.00095758    22.63855394
    2   ->     7     0.00067632     9.57589074
    2   ->     8     0.00038593    18.03774220
    5   ->     7     0.00028624     4.18410796
    4   ->     9     0.00027755    18.88864140
    4   ->     7     0.00025450     4.71824323
    3   ->     8     0.00018809    13.85869105
    3   ->     7     0.00012199     5.39683959
    6   ->     7     0.00011943     1.85739990
    6   ->     9     0.00008568    16.02779807
    3   ->    11     0.00006228    21.17331699
    6   ->    10     0.00005565    17.43473217
    3   ->    10     0.00005443    20.97417185
    6   ->    12     0.00003801    21.53326571
    3   ->     9     0.00003591    19.56723776
    1   ->    12     0.00003532    33.85256830
    1   ->     7     0.00002803    14.17670248
    2   ->    11     0.00002226    25.35236814
    5   ->     9     0.00002076    18.35450613
    2   ->     9     0.00001382    23.74628891
    4   ->    12     0.00001265    24.39410904
    5   ->     8     0.00001253    12.64595942
    3   ->    12     0.00000975    25.07270540
    1   ->     9     0.00000715    28.34710065
    1   ->    10     0.00000676    29.75403475
    5   ->    10     0.00000661    19.76144023
    4   ->    11     0.00000630    20.49472063
    4   ->    10     0.00000445    20.29557550
    6   ->    11     0.00000271    17.63387730
    5   ->    11     0.00000196    19.96058536
    5   ->    12     0.00000183    23.85997378
