# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16316671
    2      -0.14112488
    3       0.19450671
    4       0.29904237
    5       0.26402902
    6       0.22038006
