# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.02995899
    2      -0.08980163
    3       0.22788003
    4       0.30354966
    5       0.27680753
    6       0.25160542
