
  Energy       1     2.6591062274E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99970417     2.34106558
    5   ->     7     0.02331531     5.51660504
    3   ->     7     0.00668277     7.07982782
    4   ->     7     0.00106605     6.68476190
    1   ->    12     0.00090408    41.35392563
    4   ->    12     0.00077806    31.51555178
    6   ->     8     0.00049947    14.25446495
    4   ->     8     0.00048491    18.59816128
    5   ->     9     0.00028378    19.44823077
    4   ->    11     0.00023007    24.16169308
    3   ->     9     0.00017055    21.01145355
    2   ->    12     0.00016641    35.12832687
    3   ->    10     0.00016494    22.25354133
    5   ->    12     0.00008504    30.34739492
    5   ->    10     0.00008311    20.69031855
    2   ->     9     0.00007815    24.22916273
    5   ->     8     0.00007794    17.43000441
    2   ->    11     0.00007549    27.77446817
    6   ->    12     0.00006711    27.17185545
    6   ->    10     0.00005063    17.51477909
    2   ->     7     0.00003345    10.29753700
    1   ->     9     0.00002241    30.45476148
    3   ->     8     0.00001879    18.99322719
    1   ->    11     0.00001758    34.00006692
    6   ->     9     0.00001525    16.27269131
    1   ->     7     0.00001470    16.52313575
    2   ->     8     0.00001295    22.21093637
    2   ->    10     0.00000870    25.47125051
    1   ->    10     0.00000809    31.69684926
    1   ->     8     0.00000627    28.43653513
    4   ->    10     0.00000500    21.85847541
    5   ->    11     0.00000182    22.99353621
    3   ->    12     0.00000119    31.91061770
    3   ->    11     0.00000024    24.55675899
    4   ->     9     0.00000006    20.61638764
    6   ->    11     0.00000005    19.81799675

  Energy       2     5.9276478657E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99597471     5.51660504
    3   ->     7     0.07379650     7.07982782
    4   ->     7     0.05070349     6.68476190
    6   ->     7     0.00295109     2.34106558
    6   ->     8     0.00231661    14.25446495
    1   ->    12     0.00124092    41.35392563
    4   ->    12     0.00119147    31.51555178
    6   ->     9     0.00039981    16.27269131
    4   ->     9     0.00039489    20.61638764
    3   ->    10     0.00026312    22.25354133
    4   ->    11     0.00025180    24.16169308
    2   ->    12     0.00022976    35.12832687
    4   ->     8     0.00013552    18.59816128
    5   ->    12     0.00011877    30.34739492
    2   ->    11     0.00010734    27.77446817
    6   ->    12     0.00010457    27.17185545
    3   ->     9     0.00009613    21.01145355
    4   ->    10     0.00006246    21.85847541
    2   ->     8     0.00005841    22.21093637
    1   ->    11     0.00004322    34.00006692
    1   ->     8     0.00004299    28.43653513
    3   ->     8     0.00004030    18.99322719
    2   ->    10     0.00003699    25.47125051
    2   ->     9     0.00001049    24.22916273
    5   ->    10     0.00000831    20.69031855
    1   ->     7     0.00000595    16.52313575
    2   ->     7     0.00000479    10.29753700
    1   ->    10     0.00000370    31.69684926
    1   ->     9     0.00000273    30.45476148
    5   ->     9     0.00000270    19.44823077
    3   ->    12     0.00000223    31.91061770
    5   ->    11     0.00000120    22.99353621
    6   ->    10     0.00000076    17.51477909
    5   ->     8     0.00000056    17.43000441
    3   ->    11     0.00000010    24.55675899
    6   ->    11     0.00000001    19.81799675

  Energy       3     6.7787035172E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99588978     6.68476190
    3   ->     7     0.08941532     7.07982782
    5   ->     7     0.01441134     5.51660504
    6   ->     9     0.00054682    16.27269131
    6   ->     8     0.00052926    14.25446495
    4   ->     9     0.00022892    20.61638764
    1   ->    12     0.00015330    41.35392563
    4   ->    12     0.00013972    31.51555178
    2   ->     9     0.00013096    24.22916273
    5   ->     9     0.00012200    19.44823077
    6   ->     7     0.00012150     2.34106558
    4   ->     8     0.00009315    18.59816128
    4   ->    11     0.00008497    24.16169308
    3   ->    11     0.00008431    24.55675899
    2   ->    11     0.00008200    27.77446817
    3   ->     8     0.00006916    18.99322719
    1   ->     8     0.00005619    28.43653513
    4   ->    10     0.00005329    21.85847541
    3   ->    10     0.00005028    22.25354133
    6   ->    11     0.00003085    19.81799675
    5   ->     8     0.00002729    17.43000441
    6   ->    10     0.00002480    17.51477909
    2   ->     8     0.00002443    22.21093637
    6   ->    12     0.00001957    27.17185545
    2   ->    12     0.00001894    35.12832687
    5   ->    10     0.00001328    20.69031855
    2   ->     7     0.00001247    10.29753700
    5   ->    12     0.00001104    30.34739492
    1   ->     7     0.00000603    16.52313575
    3   ->     9     0.00000510    21.01145355
    5   ->    11     0.00000480    22.99353621
    3   ->    12     0.00000445    31.91061770
    1   ->    10     0.00000310    31.69684926
    2   ->    10     0.00000139    25.47125051
    1   ->    11     0.00000099    34.00006692
    1   ->     9     0.00000021    30.45476148

  Energy       4     7.6143290318E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99628730     7.07982782
    5   ->     7     0.06199793     5.51660504
    4   ->     7     0.05933514     6.68476190
    6   ->     8     0.00510495    14.25446495
    4   ->    12     0.00303354    31.51555178
    1   ->    12     0.00233248    41.35392563
    6   ->     7     0.00204891     2.34106558
    2   ->     7     0.00092203    10.29753700
    2   ->    12     0.00071255    35.12832687
    1   ->    11     0.00048950    34.00006692
    4   ->     8     0.00048621    18.59816128
    5   ->     9     0.00033394    19.44823077
    5   ->    12     0.00025387    30.34739492
    6   ->    12     0.00023762    27.17185545
    3   ->     8     0.00023141    18.99322719
    4   ->    10     0.00019934    21.85847541
    1   ->     9     0.00017451    30.45476148
    1   ->     8     0.00016342    28.43653513
    4   ->    11     0.00014784    24.16169308
    3   ->    11     0.00014568    24.55675899
    6   ->     9     0.00012818    16.27269131
    4   ->     9     0.00009854    20.61638764
    3   ->    12     0.00006430    31.91061770
    2   ->    10     0.00006221    25.47125051
    6   ->    10     0.00005836    17.51477909
    5   ->     8     0.00005638    17.43000441
    3   ->     9     0.00003813    21.01145355
    1   ->    10     0.00003367    31.69684926
    1   ->     7     0.00001822    16.52313575
    2   ->     8     0.00001531    22.21093637
    2   ->     9     0.00000870    24.22916273
    5   ->    10     0.00000781    20.69031855
    6   ->    11     0.00000403    19.81799675
    3   ->    10     0.00000313    22.25354133
    2   ->    11     0.00000128    27.77446817
    5   ->    11     0.00000066    22.99353621

  Energy       5     1.0349973820E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999983    10.29753700
    3   ->     7     0.00035353     7.07982782
    6   ->     9     0.00024615    16.27269131
    4   ->     9     0.00022017    20.61638764
    5   ->     9     0.00017746    19.44823077
    3   ->    11     0.00016614    24.55675899
    3   ->    10     0.00012069    22.25354133
    2   ->     8     0.00011382    22.21093637
    2   ->    10     0.00007687    25.47125051
    6   ->     8     0.00007242    14.25446495
    5   ->     8     0.00005557    17.43000441
    1   ->     9     0.00005478    30.45476148
    3   ->     8     0.00004948    18.99322719
    3   ->     9     0.00003358    21.01145355
    1   ->     7     0.00002936    16.52313575
    1   ->    10     0.00002483    31.69684926
    4   ->     8     0.00002063    18.59816128
    3   ->    12     0.00001449    31.91061770
    4   ->    12     0.00001431    31.51555178
    6   ->    11     0.00001404    19.81799675
    1   ->     8     0.00001197    28.43653513
    5   ->     7     0.00001194     5.51660504
    4   ->    10     0.00000981    21.85847541
    4   ->     7     0.00000810     6.68476190
    2   ->    12     0.00000800    35.12832687
    1   ->    11     0.00000714    34.00006692
    5   ->    11     0.00000565    22.99353621
    6   ->     7     0.00000424     2.34106558
    6   ->    10     0.00000366    17.51477909
    1   ->    12     0.00000330    41.35392563
    2   ->    11     0.00000274    27.77446817
    6   ->    12     0.00000253    27.17185545
    2   ->     9     0.00000149    24.22916273
    4   ->    11     0.00000062    24.16169308
    5   ->    10     0.00000033    20.69031855
    5   ->    12     0.00000014    30.34739492

  Energy       6     1.4679701684E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99993063    14.25446495
    5   ->     8     0.00772894    17.43000441
    6   ->     9     0.00719750    16.27269131
    4   ->     9     0.00394523    20.61638764
    4   ->     8     0.00194982    18.59816128
    4   ->    10     0.00134221    21.85847541
    4   ->    12     0.00125709    31.51555178
    1   ->    12     0.00105579    41.35392563
    5   ->    10     0.00095323    20.69031855
    6   ->    10     0.00091302    17.51477909
    2   ->    10     0.00076559    25.47125051
    5   ->     7     0.00053615     5.51660504
    3   ->     7     0.00050394     7.07982782
    2   ->     9     0.00045053    24.22916273
    2   ->    12     0.00033161    35.12832687
    6   ->    12     0.00018572    27.17185545
    4   ->    11     0.00017866    24.16169308
    1   ->    11     0.00015410    34.00006692
    4   ->     7     0.00014828     6.68476190
    3   ->    11     0.00011312    24.55675899
    3   ->     8     0.00010160    18.99322719
    5   ->    12     0.00007343    30.34739492
    3   ->    10     0.00004545    22.25354133
    6   ->     7     0.00003210     2.34106558
    1   ->     7     0.00003066    16.52313575
    3   ->     9     0.00002899    21.01145355
    2   ->     7     0.00002873    10.29753700
    2   ->     8     0.00002205    22.21093637
    5   ->     9     0.00002031    19.44823077
    1   ->     9     0.00001342    30.45476148
    1   ->    10     0.00000872    31.69684926
    5   ->    11     0.00000713    22.99353621
    1   ->     8     0.00000538    28.43653513
