          36           8
     1   S    1.5418181313E-01
 -9.6552292034E-01 -1.8347911930E-01  1.5871121247E-02 -1.3556137403E-02  7.3247296395E-03 -8.0409647903E-05
  4.3383734218E-03 -2.9984854202E-02 -3.9489439845E-03 -3.2238682707E-03  3.0025537592E-02  1.7497937410E-02
 -1.7622557982E-03  1.4157421017E-02  4.9825595088E-03 -4.3278019911E-03 -2.1587712759E-03 -8.0054545579E-03
  1.3799538099E-03 -3.6541885349E-03 -4.9835185553E-03 -5.1217261723E-03  5.8834626117E-03  6.1531509423E-03
 -5.9975828637E-03  7.2062613669E-03 -3.4800573182E-03 -7.9686770135E-04  4.4638170970E-03 -1.5798076208E-03
  1.2019473896E-02  8.2351315060E-04  2.6410785463E-03  2.4756699016E-03  7.5306408007E-03 -1.2531710193E-02
     2   S    2.3977824948E-01
 -1.1000424472E-01  8.1925135905E-01  4.3501641866E-01 -7.5235726266E-02  1.5470525449E-02 -3.9434817520E-02
  1.2014115808E-02 -6.9053295345E-03 -1.9238488442E-02 -6.6588981923E-03 -8.4751515988E-03  2.1911976532E-02
  1.2065789728E-02 -3.4299069505E-03  1.5270609429E-03  7.8331829871E-03 -9.3222783428E-04 -1.2003779137E-03
 -7.8870770226E-04 -3.6746832063E-03 -1.9148636239E-02 -2.0801227846E-02  4.5495067867E-03 -5.1556128903E-04
  2.1165216264E-03 -1.7182697753E-03 -1.4985675490E-02 -6.2665296898E-03  1.7913703193E-02 -4.7599628841E-03
  5.2325858062E-02 -2.8814765607E-03  2.6106068661E-03  1.1724114059E-02  2.9871284735E-02 -5.1172711853E-02
     3   S    2.8176809073E-01
  5.2731844003E-02 -3.2716595877E-01  8.8102224744E-01  1.5461310617E-01 -2.2052784681E-03  8.2684853225E-02
  3.0772411911E-03 -4.2698792577E-03  8.6219287964E-03  4.2577074016E-03  1.9571018017E-02 -1.6929677316E-02
 -3.7713121130E-03  7.1445976801E-03  1.1933758099E-03 -2.7623296242E-02  3.8235002020E-03  2.8583699543E-04
  1.6136111547E-03  6.0840594085E-03  1.8217722616E-02  1.9947348878E-02  9.7955483176E-03  3.6861660100E-03
 -4.2629831305E-03  1.9332964017E-03  1.6200973512E-02  6.6176115802E-03 -1.5847636281E-02  8.0959506750E-04
 -4.6928934533E-02  3.2029716506E-03 -7.3188309899E-04 -9.0652457514E-03 -2.6386534628E-02  4.6220030145E-02
     4   S    3.0890084943E-01
 -2.0417494016E-02  9.3530650006E-02 -1.0004874442E-01  9.8283714361E-01  1.2921634790E-02 -2.4112807116E-02
  3.3713685607E-03 -6.1133056903E-03 -1.1873162639E-02 -1.5014797027E-03  3.8412474933E-03  1.1544615460E-02
